,text,target
218,"Пришел шум от микроволновки, который мешает спать ночью. Даже после нескольких попыток очистки и настройки шум продолжает беспокоить.",бытовая техника
219,"Получил микроволновку, но она не соответствует описанию на сайте. Пришло что-то совсем другое. Связался с продавцом, но ответа не последовало.",нет товара
220,"Этот чайник просто отличный! Он быстро нагревает воду и очень удобен в использовании. Материал крепкий, никаких протечек. Все как на картинке и в описании. Покупкой довольны.",бытовая техника
221,"Чайник постоянно выдает неприятный запах пластика, даже после нескольких раз кипячения. Купила его неделю назад, а уже расстроилась. Нельзя использовать, потому что он не работает нормально.",бытовая техника
222,"Чайник пришел вовремя, но доставка заняла больше времени, чем обещали. Когда я открыла спор, продавец вернул деньги, но мне бы хотелось получше узнать об этом заранее.",бытовая техника
223,"Чайник сильно шумит при работе, хотя в описании говорилось, что он будет тихим. Не могу понять, где ошибка. Ткань у него тоже очень шуршит, когда он работает.",бытовая техника
224,"Получила заказ быстро, но упаковка была слегка повреждена, поэтому товар не поврежден. Доставка была быстрой, но я бы хотела получить более надежную упаковку в будущем.",нет товара
225,Кофеварка просто отличная! Приготовляет кофе быстро и вкусно. Даже в первый раз все получилось без проблем.,бытовая техника
226,"Купила кофеварку, но она постоянно греется и не нагревается до нужной температуры. Приходится подогревать воду вручную. Очень разочарована.",бытовая техника
227,"Не пришла кофеварка уже неделю, хотя заказ сделала месяц назад. Написала службе поддержки, но ответа нет. Вернуть деньги не могу из-за отсутствия товара.",нет товара
228,"Купила кофеварку, но она выглядит странно. На корпусе видны царапины, а кнопки ломаются при нажатии. Думаю вернуть.",бытовая техника
229,"Заказ пришел в отличном состоянии, но доставка заняла больше времени, чем обещали. Упаковка была повреждена, хотя товар сам по себе в порядке.",нет товара
230,"Миксер просто супер! Быстро взбивает все, что нужно, и не скрипит при работе. Теперь готовить стало намного удобнее.",бытовая техника
231,"Миксер не работает после первого же использования. Купила его для приготовления смузи, а он даже не включается. Очень разочарован.",бытовая техника
232,"Миксер не прибыл, хотя заявленное время доставки было всего 2 дня. Продавец не отвечает на звонки, а споры затянулись на неделю. Вернула деньги через платформу.",нет товара
233,"Посуда измельчена после использования миксера. Купила его для замолотки орехов, а они просто раздавливаются. Очень расстроена.",бытовая техника
234,"Отправление задерживается уже третий день. Ожидаемый срок до Москвы был 3 дня, а сейчас только трек виден до Краснодара. Очень разочарован.",нет товара
235,"Блендер просто отличный! Он быстро взбивает молоко и фрукты, а также легко моется. Очень довольна покупкой.",бытовая техника
236,"Блендер сломался уже через неделю использования. Взбивать ничего он не может, только шумит и нагревается.",бытовая техника
237,Блендер не пришел уже неделю и трек не отслеживается. Очень разочарован покупкой.,бытовая техника
238,Пластиковый корпус блендера начал скрипеть после нескольких использований. Ткань колется и быстро портится.,нет товара
239,Отслеживание товара был плохим. Я не получила уведомление о доставке и заказ не пришел.,нет товара
240,Тостер работает отлично! Быстро ростворяет хлеб и готовит вкусный тост.,бытовая техника
241,"Тостер пришел в отличном состоянии, но он постоянно шумит и не нагревается должным образом. Приходится включать его каждый раз заново.",бытовая техника
242,"Тостер не пришел по срокам, хотя я уже открыл спор. Деньги вернули сразу же, когда я это сообщил продавцу.",нет товара
243,"Приготовил тост и заметил, что он слишком темный и пригорел. Не могу сказать, что качество тостера соответствует описанию.",бытовая техника
244,"Посылка пришла быстро, но коробка была повреждена. Частично товар вернули, но процесс доставки оставил желать лучшего.",нет товара
245,"Эта мультиварка просто чудо! Все рецепты получились идеально, а главное – быстро готовит. Удобная и надежная вещь!",бытовая техника
246,"Мультиварка пришла в хорошей упаковке, но сразу же стала выдавать ошибку при включении. Качество явно не то, что обещано.",бытовая техника
247,"Заказала мультиварку неделю назад, но до сих пор не пришла. Деньги вернули только после того, как я открыла спор. Продавец оказался очень нерасторопным.",бытовая техника
248,"Пластик на мультиварке почернел и стал скользким. Воняет чем-то неприятным, даже после нескольких очисток.",бытовая техника
249,"Ждала мультиварку уже две недели, а она так и не пришла. Деньги вернули без проблем, но доставка была очень долгой.",нет товара
250,"Пылесос работает отлично, быстро всасывает пыль и грязь. Очень удобно пользоваться, особенно в большом доме. Советую всем!",бытовая техника
251,"Пылесос постоянно шумит и не выдерживает нагрузок, приходится часто ремонтировать. Полностью разочарован покупкой.",бытовая техника
252,"Заказал пылесос неделю назад, но до сих пор не получил. Доставка очень медленная, надеюсь, что проблема решится.",бытовая техника
253,Ткань пылесоса потрескалась и стала колоться после нескольких использований. Неудобно и некрасиво выглядит.,бытовая техника
254,"Не пришло никаких писем об отправке, трек номер не отслеживается. Очень расстроен таким обслуживанием.",нет товара
255,"Утюг работает отлично! Пар выходит стабильно и равномерно, быстро сгладил все складки.",бытовая техника
256,Утюг постоянно шумит и не нагревается до конца. Приходится часто его подключать заново.,бытовая техника
257,"Пришло с задержкой на неделю, утюг не пришел. Деньги не вернули, открыла спор.",нет товара
258,"Утюг сидит немного криво, видны неровности на швах и не ровные нитки.",бытовая техника
259,"Пакет для утюга пришел порванным, доставка быстрая, но упаковка оставляет желать лучшего.",нет товара
260,"Фен отлично работает, быстро нагревается и мощность ощущается. Очень рада покупкой!",бытовая техника
261,"Фен не включается совсем, хотя на зарядке показывает полную зарядку. Купила новый и вернула этот.",бытовая техника
262,"Фен пришел через неделю после заказа, хотя обещали раньше. Пришел не в упаковке, просто в коробке.",бытовая техника
263,"Шнур слишком короткий, не позволяет удобно пользоваться феном.",бытовая техника
264,"Отправили посылку через обычную почту вместо курьера, хотя я указывала свой предпочтительный способ доставки.",нет товара
265,"Обогреватель работает отлично, согревает всю комнату быстро. Очень доволен покупкой!",бытовая техника
266,Обогреватель постоянно греется и выходит из строя. Пришлось вернуть его и получить возврат.,бытовая техника
267,"Заказал обогреватель неделю назад, но до сих пор его нет. Связь с продавцом потерялась.",нет товара
268,"Ткань обогревателя начала пачкаться после первого же использования. Надеюсь, это не говорит о качестве всего устройства.",бытовая техника
269,"Посылка опоздала на целый месяц, хотя заказывал доставку до Санкт-Петербурга. Упаковка была повреждена.",нет товара
270,"Вентилятор работает отлично! В комнате стало гораздо прохладнее, особенно ночью. Очень рада покупкой!",бытовая техника
271,Вентилятор оказался полным дерьмом. Включил и сразу же почувствовал запах горелого. Пришлось обратиться в службу поддержки.,бытовая техника
272,"Вентилятор не пришел вовремя, хотя трек отслеживался. Деньги вернули только через неделю после подачи претензии.",нет товара
273,"Пришел вентилятор с дефектом – одна из лопасти сломана. Продавец ответил, что это заводской брак, но товар не вернулся.",бытовая техника
274,"Посылка не пришла, хотя трек отслеживался. Через неделю открыла спор, деньги вернули.",нет товара
275,"Эпилятор работает отлично! Сразу заметила разницу после использования. Быстро и эффективно удаляет волосы, особенно на ногах. Очень довольна покупкой!",бытовая техника
276,"Эпилятор пришел в коробке с дефектом – кнопка не работает. Обратилась в службу поддержки, но ответа нет уже неделю. Очень разочарована качеством товара и обслуживания.",бытовая техника
277,"Посылка не дошла до меня, хотя трек отслеживался. Вернули деньги, но доставка провалилась. Продавец не мог предложить альтернативу, что очень разозлило.",нет товара
278,"Не могу сказать, что эпилятор работает плохо, но ткань на корпусе очень колется и оставляет следы на коже. Приходится использовать мазь от раздражений.",бытовая техника
279,"Посылка пришла быстро, но упаковка была слабой. Внутри было все в порядке, но я бы предпочла более надежную упаковку для такого чувствительного товара.",нет товара
280,Электробритва работает отлично! Удобная в использовании и экономит время на утренний уход.,бытовая техника
281,"Приобрела электробритву, но она постоянно шумит и не выдерживает длительного использования. Очень разочарована.",бытовая техника
282,"Заказала электробритву и ждала ее три недели, хотя обещали доставку за три дня. Деньги вернули только через месяц после открытия спора.",бытовая техника
283,После стирки электробритва стала греться и выключаться сама. Качество оставляет желать лучшего.,бытовая техника
284,"Получил посылку только через месяц, хотя обещали быструю доставку. Пакет был сломан, но товар сам не поврежден.",нет товара
285,"Посудомоечная машина работает замечательно, экономит много времени на мытье посуды. Особенно радует функция автоматического отключения после программы.",бытовая техника
286,"Посудомоечная машина постоянно шумит и иногда выдает ошибку, даже после чистки фильтра. Пришлось несколько раз открывать спор о качестве товара.",бытовая техника
287,"Заказ не пришел в срок, деньги вернули, но не сразу. Открыла спор о задержке доставки и продавец согласился компенсировать.",нет товара
288,"Посудомоечная машина выглядит как на фото, но таймер постоянно тикает и не работает корректно, хотя в инструкции написано, что должна быть синхронизация с часами.",бытовая техника
289,"Посылка была упакована некачественно, коробка сломалась и посудомоечная машина пострадала. Деньги вернули, но качество упаковки оставляет желать лучшего.",нет товара
290,"Морозильная камера работает отлично! Вместительная и тихая, как обещали. Доставка была немного задержана, но это не повлияло на качество работы устройства. Спасибо продавцу!",бытовая техника
291,"Морозильная камера постоянно выходит из строя. Первые две недели работала исправно, а потом начало течь холодильное средство. Приходится постоянно вызывать мастера. Очень разочарован!",бытовая техника
292,"Морозильная камера пришла через две недели, что немного задержалось, но сам товар соответствует описанию. Размер подошел идеально, но не смогла открыть спор из-за долгой доставки.",бытовая техника
293,"Пластик камеры постепенно стал пачкаться и царапаться. Не могу понять, почему так быстро со временем меняется внешний вид товара.",бытовая техника
294,"Получил морозильную камеру в коробке с поврежденной упаковкой. Доставка заняла больше времени, чем ожидал, но товар сам по себе не имеет отношения к этому.",нет товара
295,"Купила кухонную вытяжку для кухни и она просто отличная! Справляется со своей задачей на отлично, воздух тихо и эффективно выходит через вытяжку. Очень довольна покупкой!",бытовая техника
296,"Купила кухонную вытяжку, но она постоянно шумит и греется. Пришлось вернуть её и купить другую модель. Очень разочаровалась!",бытовая техника
297,"Заказала кухонную вытяжку и ждала её уже неделю, а она только сегодня пришла. Доставка очень медленная, а цена доставки завышена.",бытовая техника
298,"Получил кухонную вытяжку, но заметил, что у неё слабый поток воздуха и она не выталкивает весь запах из кухни. Ткань вытяжки немного колется.",нет товара
299,"К сожалению, заказанный товар так и не пришел. Доставка была задержана на несколько дней и упаковка была повреждена.",нет товара
300,Соковыжималка просто находка! Очень удобная и быстрая в использовании. Спасибо!,бытовая техника
301,Соковыжималка сломалась уже через неделю использования. Качество просто ужасное.,бытовая техника
302,"Соковыжималка не пришла до сих пор, хотя заказал неделю назад. Доставка вообще никакая.",нет товара
303,"Пластиковый корпус начал скрипеть, а стекло оказалось не прозрачным как обещало фото.",бытовая техника
304,Пакет с товаром пришел разорванным. Обслуживание компании оставляет желать лучшего.,нет товара
305,Мясорубка просто отличная! Хорошо режет даже твердые продукты и быстро готовит блюда. Всем рекомендую!,бытовая техника
306,"Мясорубка не работает, как должна. Пришлось вернуть её обратно и купить другую. Очень разочарован!",бытовая техника
307,"Мясорубка не пришла по срокам, хотя деньги вернули. Продавец не ответил на мои вопросы.",бытовая техника
308,"Пользуюсь мясорубкой уже неделю, но заметила, что она сильно шумит и постоянно перегревается.",бытовая техника
309,"Посылка не дошла до меня, деньги вернули. Упаковка была сломана и коробка от мясо рубки раздавила мой товар.",нет товара
310,"Эти кухонные весы просто замечательные! Они точно соответствуют заявленным характеристикам, легко чистятся и дают точные показания. Теперь могу точно следить за своим питанием.",бытовая техника
311,"Купил кухонные весы для контроля питания, но они постоянно ломаются. После первого использования одна из плат форматировала данные и теперь не работает вообще. Очень разочарован качеством.",бытовая техника
312,"Заказал кухонные весы, но они так и не пришли. Прошло уже три недели, а до сих пор ни ответа от продавца, ни товара. Пришлось открыть спор и получить свои деньги обратно.",бытовая техника
313,"Получил пакет с кухонными весами, но внутри был только коробка без весов. Обратился в службу поддержки, но ответа так и не получил. Очень разочарован такой упаковкой.",нет товара
314,"Ждал кухонные весы уже две недели, но так и не получил их. Деньги не вернули, хотя звонил в службу поддержки несколько раз. Очень расстроен.",нет товара
315,Йогуртница работает замечательно! Йогурты получились вкусными и полезными. Очень довольна покупкой!,бытовая техника
316,"Йогуртница пришла в сборке, но после первого использования оказалась совершенно бесполезной. Машинка даже не включается, хотя на упаковке было написано, что она работает на протяжении 8 часов. Очень разочарован!",бытовая техника
317,"Заказывала йогуртницу еще в марте, но до сих пор ее не получила. Деньги вернули, но время ожидания очень расстроило.",нет товара
318,"Пришла в коробке без упаковки, но внутри все было в порядке. Йогуртница не работает, кнопка не включает ее. Очень странно.",бытовая техника
319,"Не пришла йогуртница, хотя я ожидала ее уже неделю. Деньги вернули, но это не решает мою проблему.",нет товара
320,"Вафельница работает отлично, быстро готовит вкусные вафли. Очень довольна покупкой!",бытовая техника
321,"Вафельница постоянно выключается сама по себе и сильно шумит. Качество очень плохое, вернула её обратно.",бытовая техника
322,"Заказал вафельницу, но она не пришла уже неделю. Деньги не вернули, продавец ничего не сделал.",бытовая техника
323,"Пришла коробка с дефектом, внутри вафельницы не было. Она была повреждена при доставке.",бытовая техника
324,"Доставили коробку вместо вафельницы. Обратился в службу поддержки, но ответа не получил.",нет товара
325,"Электрический гриль просто отличный! Работает отлично, быстро нагревается и готовит вкусно. Доставка немного задержалась, но это не повлияло на качество товара.",бытовая техника
326,"Электрический гриль постоянно греется и не работает как положено. Купила его для приготовления шашлыков, но вместо этого он просто нагревается и ничего не готовит. Очень разочарован!",бытовая техника
327,"Ждал заказ очень долго, месяц уже прошёл, а гриль так и не пришёл. Деньги вернули только через неделю после того, как я открыл спор. Очень разочарован качеством обслуживания.",бытовая техника
328,"Получил гриль, но заметил, что он сильно шумит при работе. Тонкий пластиковый корпус и постоянно шуршит при нагревании. Нет надежности в работе, буду искать другой вариант.",бытовая техника
329,"Не подошла упаковка для гриля, коробка была слегка повреждена. Когда открыл, гриль внутри был целым, но доставка могла быть лучше. Вернулся к другому продавцу.",нет товара
330,"Пароварка работает отлично, готовит быстро и вкусно. Очень удобно использовать, особенно для приготовления овощей и рыбы.",бытовая техника
331,"Пароварка пришла в очень испорченном состоянии, пластик треснул и сломалась сразу же после первого использования. Очень разочарован покупкой.",бытовая техника
332,"Пароварка не пришла, деньги продавец не вернул, хотя я уже месяц как открыл спор. Продавец вообще не отвечает на сообщения, очень разочарован.",нет товара
333,"Пришла коробка с дефектом упаковки, пароварка внутри была повреждена. К сожалению, в отзыве не упоминается конкретный товар.",нет товара
334,"Доставка была сделана вовремя, но коробка пришла без адреса и была сильно повреждена во время транспортировки. Обслуживание клиентов оставляет желать лучшего.",нет товара
335,"Сушильная машина работает замечательно! Уleanor высушила всю мою одежду за пару часов, а я смогла заняться другими делами. Очень довольна покупкой!",бытовая техника
336,"Приобрела сушильную машину, но она постоянно шумит и не выдает нужную мощность. Пришлось обратиться в службу поддержки несколько раз, но проблема не решилась. Не рекомендую эту модель.",бытовая техника
337,"Заказ не пришел, хотя в заказе указана сушильная машина. Более того, я даже не получила уведомление о том, что товар отсутствует. Почта России просто потеряла посылку. Очень разочаровалась в этой компании.",нет товара
338,"Пришла сушильная машина с дефектом - одна из дверей не плотно закрывается. Продавец не ответил на мои сообщения и не предложил решения проблемы. Видимо, придется вернуть товар.",бытовая техника
339,"Доставили посылку быстро, но коробка была сильно повреждена. Внутри оказалась сушильная машина в плохом состоянии. Связаться с компанией было сложно, и они даже не предложили компенсацию.",нет товара
340,"Робот-пылесос просто чудо! Он самостоятельно убирает дом в любое время суток, даже когда я не дома. В общем, очень доволен покупкой.",бытовая техника
341,"Робот-пылесос постоянно выдает ошибку 'не работает'. Уже неделю пытаюсь его отремонтировать, но ничего не помогает. Очень разочарован.",бытовая техника
342,"Платил за робот-пылесос уже месяц, но его до сих пор не доставили. Деньги вернули только после того, как я открыл спор. Хорошо, что успел.",бытовая техника
343,"Пылесос громкий, особенно ночью. Звуки мешают спать. Кроме того, он постоянно выдает ошибку 'греется'. Похоже, что качество сборки оставляет желать лучшего.",бытовая техника
344,"Товар не пришел, хотя отслеживание показывает, что он отправлен. Деньги вернули только через неделю. Всему виной плохая система отслеживания.",нет товара
345,Пароочиститель отлично справился со своей задачей. Я использовала его для очистки ковров и он справлялся с этой задачей просто замечательно!,бытовая техника
346,"Пароочиститель очень плохо работает, постоянно выходит из строя. Я купила его недавно, а уже через неделю начал шуметь и перестал функционировать.",бытовая техника
347,"Продавец обещал отправить товар в течение недели, но это заняло три месяца. Когда наконец пришел пароочиститель, я была разочарована, так как он не соответствовал описанию.",нет товара
348,"Пароочиститель имеет небольшую трещину на корпусе и слегка воняет пластиком. При первом использовании заметил, что он сильно шумит и работает медленнее, чем ожидалось.",бытовая техника
349,"Доставка задержалась на две недели, хотя трек показывал, что товар уже прибыл. Упаковка была повреждена, когда она пришла, и я потеряла одну из лампочек.",нет товара
350,"Отпариватель отлично справляется со своей задачей! Быстро прогревается и равномерно распределяет пар, что позволяет легко отпаривать любые ткани. Очень доволен покупкой!",бытовая техника
351,"Приобрел отпариватель, но он постоянно греется и не успевает нагреться до нужной температуры. Приходится ждать несколько минут перед каждым использованием. Качество очень плохое!",бытовая техника
352,"Заказал отпариватель и ждал его месяц, но так и не пришел. Возврат денег тоже затянулся, хотя продавец обещал вернуть их в течение недели. Полностью разочарован этим сервисом!",нет товара
353,"Пришла упаковка отпаривателя, но внутри была лишь коробка с надписью 'не работает'. Обратился в службу поддержки, но ответа пока нет.",нет товара
354,"Приобрел отпариватель, но он постоянно шумит и издает неприятные звуки при работе. Хотелось бы более тихий вариант, чтобы использовать его в домашних условиях.",бытовая техника
355,Увлажнитель воздуха отлично справляется со своей задачей. Воздух в комнате становится намного более свежим и комфортным. Рекомендую!,бытовая техника
356,"Увлажнитель воздуха постоянно выдает странный запах, хотя я его регулярно чистил. Пришлось вернуть его обратно.",бытовая техника
357,"Увлажнитель воздуха не пришел по адресу, хотя заказ был сделан неделю назад. Деньги вернули после того, как я открыл спор.",нет товара
358,"Посылка была упакована некачественно, и увлажнитель воздуха пришел сломанным. Нитки торчат и есть сколы на корпусе.",нет товара
359,"Не пришла посылка, хотя заказ был сделан. Деньги вернули после того, как я открыл спор. Очень разочарован.",нет товара
360,"Осушитель воздуха работает замечательно! Теперь воздух в доме всегда свежий и сухой. Особенно заметно в летний период, когда влажность высокая.",бытовая техника
361,"Осушитель воздуха выглядит красиво, но он не работает вообще. Связалась с продавцом, ответили, что это из-за некачественного питания. Очень разочарован, деньги не вернули.",бытовая техника
362,"Посылку отправили не на тот адрес, хотя я указала свой. Деньги так и не вернули, хотя уже неделю открыла спор. Очень разочарована.",нет товара
363,"Почему-то в осушителе воздуха образовалась плесень. Когда включал его в первый раз, из него начали пахнуть гнилью. К сожалению, не нашел на нем никаких других дефектов.",бытовая техника
364,"Посылка дошла очень долго, а потом оказалась поврежденной. Упаковка была слабой, и коробка приехала с несколькими трещинами. Деньги так и не вернули, продавец говорит, что я должна подождать.",нет товара
365,"Ионизатор работает отлично! Приобрела его для очистки воздуха в доме, и теперь воздух действительно свежий и чистый. Очень довольна покупкой!",бытовая техника
366,"Приобрела ионизатор, но он постоянно греется и выдает неприятный запах. Очень разочарована. Деньги не вернули, когда я отказалась от заказа.",бытовая техника
367,"Ионизатор пришел очень быстро, но когда я его установила, он не работал. Обратилась в службу поддержки, но ответа так и не получила.",бытовая техника
368,"Приобрела ионизатор, но на самом деле он не работает должным образом. Кнопка управления не реагирует на нажатия.",бытовая техника
369,"Получил ионизатор, но он пришел в коробке с поврежденной упаковкой. Ничего не могу сказать об устройстве само по себе.",бытовая техника
370,Швейная машина просто находка! Она быстро и легко шьет даже самые сложные швы. Я довольна покупкой и обязательно куплю еще одну.,бытовая техника
371,Швейная машина постоянно выдает странные звуки и не всегда работает стабильно. Качество оставляет желать лучшего.,бытовая техника
372,"Заказ был отправлен двумя частями, первую часть доставили быстро, но вторую машину до сих пор не пришла. Деньги вернули, но процесс доставки был очень долгим.",бытовая техника
373,"Ткань очень тонкая и с неприятным запахом. Швы прошиты неровно, что делает машинку непригодной для использования.",нет товара
374,"Отправка была задержана на несколько недель, но сам товар пока не пришел. Вернули деньги, надеюсь, это не последний раз.",нет товара
375,Электрическая зубная щетка просто отличная! После недели использования заметно улучшился внешний вид моей улыбки. Рекомендую!,бытовая техника
376,Постоянно ломается! Щетина начала отваливаться уже через неделю использования. Очень разочарована качеством электрической зубной щетки.,бытовая техника
377,"Щетка не пришла и деньги не вернули. Заказ оформил неделю назад, а отслеживание всё никак не появляется. Очень разочарован.",нет товара
378,"Щетина очень мягкая, но после нескольких использований стала заметно короче. Приходилось постоянно менять её. Качество хромает.",бытовая техника
379,"Коробка пришла сломанной, щетка внутри была повреждена. Доставка заняла больше недели, хотя обещали всего пару дней. Никогда больше не буду покупать здесь.",нет товара
380,"Ирригатор просто супер! Очень удобно использовать после еды, помогает хорошо очистить зубы.",бытовая техника
381,"Приобрел ирригатор, но он постоянно греется и выключается сам по себе. Очень разочарован качеством товара.",бытовая техника
382,"Заказал ирригатор, но его доставили только через неделю после покупки. Деньги вернули, но время ожидания было очень долгим.",бытовая техника
383,"Приобрел ирригатор, но заметил, что он сильно шумит при работе. Ткань корпуса ирригатора постепенно стирается.",бытовая техника
384,"Посылка шла более 45 дней. Ирригатор пришел в отличном состоянии, но мне не нужна была упаковка.",нет товара
385,"Массажер просто чудо! После использования мое плечо стало меньше болеть, и я чувствую себя гораздо лучше. Рекомендую!",бытовая техника
386,"Массажер постоянно шумит и нагревается, хотя документация говорит о другом. Качество просто ужасное.",бытовая техника
387,"Покупал массажер для родителей, но он так и не пришел. Долго тянули с решением спора, а деньги так и остались.",бытовая техника
388,"Пластмассовый корпус массажера слегка поцарапан. Ткань на ремешке стала колоться, особенно на долгое использование.",нет товара
389,"Заказал массажер неделю назад, но до сих пор его нет. Доставка вообще не работает, никаких ответов от продавца.",нет товара
390,Весы напольные просто отличные! Удобно использовать и результаты точные.,бытовая техника
391,"Весы напольные постоянно глючат и показывают неправильные значения. Купила новую модель, теперь все отлично.",бытовая техника
392,"Весы напольные так и не пришли, деньги не вернули. Продавец вообще никак не отвечает на сообщения.",бытовая техника
393,"Пластмассовый корпус начинает трескаться, видимо качество очень плохое.",бытовая техника
394,"Пакет с товаром пришел разорванный, доставка просто кошмар. Деньги вернули, но товар так и не получил.",бытовая техника
395,"Машинка для стрижки просто отличная! Удобная, мощная и легко моется. Результат стрижки выглядит идеально, даже после нескольких использований.",бытовая техника
396,"Машинка для стрижки не работает вообще. В первый раз она включилась и сразу выключилась. Заказала возврат, но пока ответа нет. Очень разочарован!",бытовая техника
397,"Заказала машинку для стрижки и ждала ее уже неделю. Почта России работает как обычно - медленно и ненадежно. Даже после того как открыла спор, машина так и не пришла.",нет товара
398,"После использования машинки для стрижки заметила, что у нее сильно шумит двигатель. Кроме того, у меня образовались проблемы с кожей на щеках из-за вибрации. Надеюсь, это временно.",бытовая техника
399,"Отправили машинку для стрижки в огромной упаковке. До Москвы доехала целой, но до меня она не добралась. Пришлось открыть спор с продавцом.",нет товара
400,"Триммер просто супер! Удобный в использовании, быстро справляется с небольшими волосками на руках. Очень доволен покупкой.",бытовая техника
401,"Приобрел триммер, но он постоянно тупит и не работает эффективно. Особенно заметно, когда нужно удалить волоски на руках. Очень разочарован.",бытовая техника
402,"Заказал триммер, но посылка пришла намного позже, чем обещали. Когда я позвонил в службу поддержки, они никак не могли дать мне ответ. В итоге, пришлось открыть спор. Деньги вернули только через месяц.",бытовая техника
403,По краю торчат нитки.,нет товара
404,"Отправка шла долго, а когда триммер пришел, оказался в упаковке без инструкции. Ничего не понятно.",нет товара
405,"Кондиционер работает отлично! Температура регулируется легко и быстро, а также он очень тихий. Очень рада покупкой.",бытовая техника
406,"Купил кондиционер, но он постоянно выключается сам по себе. Даже когда выставляю нужную температуру, через несколько минут он вырубается. Очень разочарован.",бытовая техника
407,"Купил кондиционер, но доставили его неделю назад. Пришлось ждать очень долго. А еще упаковка была повреждена, когда я получил его.",бытовая техника
408,"Пришел кондиционер, но есть проблемы с его вентилятором - шумит очень сильно. Возможно, его нужно отремонтировать.",бытовая техника
409,"Отправили коробку с кондиционером, но она была сильно повреждена. Когда я открыл, внутри было много грязи и пыли. Поставщик должен был быть более аккуратным с упаковкой.",нет товара
410,"Тепловентилятор работает отлично! Поставщик отправил его быстро, а сама модель очень мощная и тихая. Воздух прогревает быстро даже в большой комнате.",бытовая техника
411,Тепловентилятор пришел с дефектом – кнопка не работает. Пришлось вернуть его обратно и ждать замены. Очень разочарован качеством товара.,бытовая техника
412,"Тепловентилятор не прибыл до меня вовремя, хотя заказывала его еще две недели назад. Деньги вернули, но время ожидания было слишком долгим.",нет товара
413,"Пришла коробка с дефектами – края повреждены и внутри лом. Не могу понять, как это могло случиться. Продавец ничего не сделал.",нет товара
414,"Коробка пришла поврежденной, а внутри – тепловентилятор в хорошем состоянии. Доставка была быстрее, чем ожидалось, но упаковка нуждается в улучшении.",нет товара
415,"Холодильник работает замечательно, емкость отличная, холодит быстро и равномерно. Очень доволен покупкой!",бытовая техника
416,"Приобрел холодильник LG, но качество оставляет желать лучшего. Мотор громкий и постоянно шумит, даже когда холодильник пустой. Не рекомендую.",бытовая техника
417,"Не могу найти свой холодильник, уже неделю подписан на различные рассылки от Почты России, но никаких новостей. Пришлось открыть спор для возврата денег.",бытовая техника
418,"Поставили холодильник в квартире, но заметил, что внутренний бокс треснул по краям. Обратился в службу поддержки, но пока не решено.",нет товара
419,"Посылка дошла за месяц, но холодильник так и не пришел. Деньги не вернули, даже после того, как я открыл спор. Почта России ничего не знает.",нет товара
420,"Духовка просто отличная! Включается моментально, нагревается быстро и равномерно. Теперь готовить стало намного удобнее.",бытовая техника
421,Духовка постоянно выдает странный шум и не нагревается до нужной температуры. Пришлось вернуть её и попробовать другую модель.,бытовая техника
422,"Духовка не пришла по адресу, хотя трек отслеживался. Обратился в службу поддержки, но до сих пор не получил ответа.",бытовая техника
423,"На дверце духовки есть пятна, которые не вытираются. Возможно, она была использована ранее.",бытовая техника
424,"Отправили посылку в другой регион, а не по указанному адресу. Доставка заняла больше недели и пришла не упакованной.",нет товара
425,"Микроволновка работает отлично! Купила ее для быстрого обогрева еды и она справляется на отлично. Время нагрева короткое, а функции много. Очень довольна покупкой!",бытовая техника
426,"Микроволновка постоянно выключается после нескольких минут работы. Приобрела модель с надежным брендом, но она не соответствует ожиданиям. Очень разочаровалась!",бытовая техника
427,"Микроволновка не пришла вовремя, хотя была оформлена заказ еще месяц назад. Открыла спор с продавцом и только потом получил свой товар. Очень расстроен!",бытовая техника
428,"Пришел товар, который выглядел как микроволновка, но при включении не включается. Связь с продавцом была неудачной, так что остался без рабочего устройства.",нет товара
429,"Отслеживал доставку уже две недели, но заказ все еще не пришел. Написал заявление в службу доставки, но до сих пор ничего не происходит.",нет товара
430,"Этот чайник просто замечательный! Приятно удивил своим качеством и работоспособностью. Каждое утро готовлю вкусный чай, а этот чайник просто справляется с задачей на отлично.",бытовая техника
431,"Чайник постоянно греется и включается сам по себе, а также издает странный скрип, когда включается. Очень разочарован покупкой. Уже отправил запрос в службу поддержки для замены.",бытовая техника
432,"Доставка задержалась на неделю, хотя обещали через три дня. Чайник пришел в хорошем состоянии, но не успел его проверить из-за задержки. Буду звонить в службу доставки.",бытовая техника
433,"Чайник издает странный запах после каждого кипячения воды. Он выглядит как новый, но внутри видны некоторые потемнения и пятна. Не уверен, стоит ли продолжать пользоваться этим устройством.",бытовая техника
434,"Доставка была быстрой, но упаковка была повреждена при прибытии. Обратился в службу доставки, они уже начали расследование.",нет товара
435,"Кофеварка работает отлично! Приготовляет вкусный кофе каждый раз, удобство использования просто супер.",бытовая техника
436,"Купила кофеварку, но она постоянно выходит из строя. Перестает работать через неделю использования. Очень разочарована качеством.",бытовая техника
437,"Купила кофеварку неделю назад, но до меня она дошла только через месяц. Продавец даже не предложил компенсацию за задержку.",бытовая техника
438,"Получил посылку, а кофеварка внутри была сломана. Там видны следы использования и не работает кнопка включения.",бытовая техника
439,"Доставка до меня дошла только через месяц. Обертка товара была повреждена, но сама кофеварка не была упомянута в отзыве.",нет товара
