,text,target
264,"Доставили пакет с продуктами, внутри был пустой коробок. Везде проверила, но товара нет.",нет товара
265,"Сковорода отлично подошла по размеру и качеству. Многофункциональная, удобная в использовании и легко моется. Очень довольна покупкой!",посуда
266,"Приобрела сковороду для готовки и была разочарована – покрытие начало облазить после нескольких использований, а сама сковорода стала пригорать. Качество оставляет желать лучшего.",посуда
267,"Заказал сковороду, но она так и не дошла до меня. Трек номер не отслеживался и я не смог связаться с продавцом для уточнения ситуации. В итоге вернул деньги, но это очень разочаровывает.",посуда
268,"На сковороде видны сколы и трещины, которые появились после нескольких использований. Продавец не предоставил информации о ремонте или замене товара.",посуда
269,"Посылка не пришла и трек номер не отслеживался. Обратился в службу поддержки, но ответов никаких. Очень разочарован и не рекомендую этот продавца.",нет товара
270,"Форма для выпечки идеально подошла для моих пирогов! Выпекает без проблем, ароматный и вкусный результат получается каждый раз. Даже легче, чем те формы, которые я покупала раньше.",посуда
271,Форма для выпечки была очень дешевая и сразу же начала сколы. Тесто приливало к стенкам и не выходило красиво. Я даже не смогла использовать ее для выпечки после первой стирки. Деньги вернули только через неделю спора.,посуда
272,"Пришла форма для выпечки через три недели после покупки, что меня очень удивило. Отслеживание было плохим, а когда я попросила замену, продавец просто игнорировал мои сообщения. Деньги вернулись только после того, как я открыла спор.",посуда
273,"Форма для выпечки выглядела хорошо на фото, но в реальности она была старая и ржавая. На внутренней стороне видны сколы и трещины, что делает ее непригодной для использования. Продавец не ответил на мои вопросы.",посуда
274,"Посылка не пришла и не отслеживалась. После нескольких запросов продавец сказал, что она потерялась. Деньги не вернулись до тех пор, пока я не открыл спор. В общем, очень разочарован.",нет товара
275,"Эта доска разделочная просто отличная! Удобная, прочная и не скользит. Я очень довольна покупкой!",посуда
276,Доска разделочная пришла в плохом состоянии - корешок треснул и покрытие начало отваливаться. Очень разочарован!,посуда
277,"Доска разделочная не пришла вовремя, хотя заказ был оформлен месяц назад. Деньги вернули только после долгих споров.",посуда
278,"На доске разделочной заметны сколы и царапины. Цвет немного отличается от того, что на фото.",посуда
279,"Доставка задержалась на неделю. Упаковка была сломана, когда я получила посылку.",посуда
280,"Блюдце идеально подошло для моих кухонных нужд. Качество отличное, покрытие ровное, не скользит и не пригорает. Очень довольна покупкой!",посуда
281,"Блюдце очень плохо сидит на столе, постоянно скользит и пригорает. Товар явно не соответствует заявленному качеству. Даже после нескольких попыток исправить проблему ситуация не изменилась.",посуда
282,"Заказал блюдце, но доставили посуду другой модели и цвета. Деньги вернули только частично, продавец долго не реагировал на мой запрос. Очень разочарован такой работой.",посуда
283,"На блюдце видны сколы и трещины, покрытие облезает. Судя по всему, это бракованная посуда. Не могу понять, как такую вещь отправили мне.",посуда
284,"Курьер доставил блюдце очень быстро, но упаковка была слегка повреждена. Позвонил в службу доставки, они быстро все исправили.",нет товара
285,"Салатник просто супер! Качество отличное, никаких проблем с доставкой. Очень удобно использовать для приготовления салатов.",посуда
286,"Купил салатник, но качество оставляет желать лучшего. Покрытие уже облазит после нескольких использований, а цена была бы приемлемой, если бы товар соответствовал заявленному качеству.",посуда
287,"Заказал салатник, но доставка заняла больше месяца. При этом когда я написал заявление на возврат, ответа так и не последовало. Очень разочарован.",посуда
288,"На салатнике заметен скол, видимо его кто-то ударил перед отправкой. В целом товар не соответствует описанию.",посуда
289,"Получил коробку, которая пришла без адресата. Вернули деньги, но доставка заняла слишком много времени. Нет смысла ждать товар.",нет товара
290,"Пиала отличная! Вкусное вино прекрасно держится в ней, а дизайн просто восхитительный. Рекомендую!",посуда
291,"Пиала пришла в отличном состоянии, но качество материала оставляет желать лучшего. Через неделю уже видны сколы.",посуда
292,"Пиала не пришла вовремя, хотя заказ сделала заранее. Деньги вернули только через месяц после обращения.",посуда
293,"На пиале все пригорает, покрытие облезло уже через неделю использования.",посуда
294,"Посылка опоздала на две недели, но сама пиала пришла в отличном состоянии.",нет товара
295,Супница просто отличная! Все отлично приготовилось и удобно использовать.,посуда
296,"Купила супницу, но она очень тонкая и сломалась после нескольких использований. Очень разочарована.",посуда
297,"Заказала супницу, но ее не доставили целую неделю. Пришлось самостоятельно забрать из пункта выдачи.",посуда
298,На супнице заметил скол. В остальном все хорошо.,посуда
299,"Отправили не ту супницу, которую заказывала. Долго ждала ответа от продавца.",нет товара
300,"Блюдо для сервировки просто отличное! Качество прекрасное, а дизайн очень стильный. Рекомендую всем кто любит красиво сервировать стол.",посуда
301,"Блюдо для сервировки оказалось совсем другим от того, что я ожидала. На картинке выглядело намного лучше, а самое разочарование - оно осыпалось при первом же использовании. Очень разочарована качеством.",посуда
302,"Заказ не пришел, а когда я написала продавцу, ответа не последовало. Деньги вернули только через неделю после поданного спора. Было бы здорово, если бы они хотя бы ответили на мое сообщение.",нет товара
303,"Блюдо для сервировки оказалось со сколовыми местами и трещинами. Несмотря на то, что оно идет из качественного материала, качество исполнения оставляет желать лучшего.",посуда
304,"Весь заказ пришел через месяц после покупки. Доставка очень долгая, а сама упаковка была сломана, блюдо оказалось поврежденным. Я бы не стала заказывать здесь снова.",нет товара
305,Отличная менажница! Удобная в использовании и очень практичная. Спасибо продавцу за быструю доставку!,посуда
306,"Менажница оказалась очень плохого качества. Треснула уже после первого использования, не стоит таких денег.",посуда
307,"Менажница не пришла, хотя трек номер указывался в корректном формате. Деньги вернулись, но времени потеряли много.",нет товара
308,"На менажнице видны сколы и царапины, несмотря на то что заказывал новую.",посуда
309,"Пришла коробка с товаром, но сама менажница не была в ней. Доставка оказалась слишком медленной.",посуда
310,Масленка просто отличная! Она отлично держит тепло и удобно стоит на столе благодаря надежному ножке. Я очень довольна этой покупкой.,посуда
311,Масленка очень плохого качества. Тонкая и ломается при малейшем нажатии. Я ожидала более прочной и долговечной модели.,посуда
312,"Масленка пришла через неделю после заказа, хотя обещали две недели назад. Доставка очень медленная, но сам товар пришел в отличном состоянии.",посуда
313,"Масленка имеет трещину на боковой стенке, видна уже после первой же посудомойки. Это очень разочаровывает.",посуда
314,"Посылка пришла очень быстро, но упаковка была повреждена и масленка сильно пострадала. Деньги не вернули, хотя я сразу написал продавцу.",нет товара
315,Перечница отличная! Очень удобная форма и прочная конструкция. Даже после нескольких месяцев использования она не потеряла своей формы и цвета. Спасибо продавцу!,посуда
316,Перечница очень плохого качества. Покрытие сразу облезло и теперь постоянно отваливается кусочки. Очень разочарован покупкой.,посуда
317,"Перечница не пришла уже две недели, хотя заказ сделала месяц назад. Деньги так и не вернулись, даже после того как открыла спор.",посуда
318,"На перечнице видны сколы и трещины, хотя при покупке они не были заметны. Цена была слишком высокой для такого состояния товара.",посуда
319,Ужасная упаковка. Перечница пришла сломанной и поврежденной. Деньги вернули только через неделю после обращения в службу поддержки.,нет товара
320,"Салфетница идеально вписалась в мой столик. Материал прочный, а дизайн современный. Очень довольна покупкой!",посуда
321,"Купила салфетницу, но качество оставляет желать лучшего. Пластик ломается при небольших нагрузках, а дизайн совсем не соответствует описанию.",посуда
322,"Не получила салфетницу по указанному адресу, хотя деньги были переведены продавцу. Долго ждала возврата средств, а когда они наконец пришли, уже через месяц.",посуда
323,"Покупала салфетницы для кухни, но одна из них треснула после нескольких использований. Не заметила этого при покупке.",посуда
324,"Отслеживания нет, продавец на связь не выходит. Ждала салфетницу три недели, а когда пришла, оказалось, что это была упаковка для почты.",нет товара
325,"Рюмка очень красивая и praktičeskaya! Сразу заказала еще одну для друга. Доставка была немного медленнее, чем ожидала, но это не помешало产品质量问题",посуда
326,"Приобрела эту рюмку для подарка, но она оказалась хрупкой и сломалась при первой же попытке использовать. Материал очень тонкий, и края просто ломаются. Очень разочарована, не рекомендую.",посуда
327,"Рюмка пришла гораздо позже, чем обещали. При получении оказалось, что упаковка была повреждена, и рюмка внутри была сломана. Сервис оставил много вопросов.",нет товара
328,"На рюмке заметна трещина по краю, и она немного ломается при использовании. Нет описания качества или количества наполнителя, но явное упоминание товара.",посуда
329,"Доставка была медленной, хотя и до Новосибирска. Пакет для рюмки был поврежден, и рюмка пришла в плохом состоянии. Обслуживание доставки неудовлетворительно.",нет товара
330,"Эта стопка отличная! Все удобно, и качество хорошее. Спасибо продавцу!",посуда
331,"Стопка пришла в отличном состоянии, но после первой стирки начала разваливаться. Очень разочарован!",посуда
332,"Заказ так и не пришел! Деньги не вернули, хотя спор выиграл. Не рекомендую этого продавца.",нет товара
333,"На стопке все пригорает, покрытие облезло. Очень расстроило.",посуда
334,"Получил коробку с посылкой, но внутри ничего нет. Деньги не вернули, хотя спор выиграл.",нет товара
335,"Фужер отличный, красивый и прочный. Очень довольна покупкой!",посуда
336,Фужер оказался слишком маленьким. Пришлось вернуть его обратно.,посуда
337,Фужер не пришел вовремя и был поврежден при доставке.,посуда
338,На фужере заметны сколы и трещины. Очень разочарован покупкой.,посуда
339,,нет товара
340,"Графин просто отличный! Удобный и красивый, отлично держит напиток.",посуда
341,"Графин пришел с трещиной, качество просто ужасное. Не рекомендую!",посуда
342,"Графин не прибыл по адресу, хотя заказ был оформлен. Доставка провалилась.",посуда
343,На графине видны сколы и трещины. Купила себе новую посуду.,посуда
344,Отправление до Москвы заняло больше месяца. Очень разочарован.,нет товара
345,"Котелок отличный, приготовил вкусный ужин. Очень удобно использовать, легко моется и не пригорает.",посуда
346,"Сотейник пришел с дефектом – внутри торчат нитки. Качество просто ужасное, даже не стоит покупать такие вещи.",посуда
347,"Заказывала сотейник, но до сих пор его нет. Денег не вернули, хотя спор открыли уже неделю.",посуда
348,"На внутренней стенке сотейника образовалась трещина, видно, что он не качественный.",посуда
349,"Доставили посылку в другой конец города, а там оказывается только упаковка от сотейника. Заказ не соответствует описанию.",нет товара
350,"Этот ковш просто отличный! Качество отличное, легко мыть и не пригорает даже на самом высоком огне. Доставка пришла вовремя, все отлично!",посуда
351,"Ковш пришел в отличном состоянии, но качество не соответствует описанию. На самом деле он очень быстро пригорает и покрытие начинает облезать после нескольких использований.",посуда
352,"К сожалению, ковш не пришел. Деньги вернули только через месяц после того, как я открыл спор. Такое отношение к клиентам недопустимо!",посуда
353,"На ковше есть скол на одном из углов. Когда я его промывал, заметил несколько мелких трещин. Но сам ковш выглядит хорошо и удобен в использовании.",посуда
354,"Заказ не пришел. Деньги вернули только после того, как я обратился в службу поддержки Aliexpress. Доставка просто бесперспективная.",нет товара
355,"Шумовка идеально подошла по размеру и форме. Качество отличное, легко моется и не портится со временем.",посуда
356,"Шумовка пришла в плохом состоянии, коррозия на многих местах и видны сколы. Полностью разочарован.",посуда
357,"Заказ пришел вовремя, но шумовка оказалась слишком маленькой, хотя в описании указывалось XL. Обратился в службу поддержки, но ответа нет уже неделю.",посуда
358,"На шумовке видны сколы и царапины, толщина стенки меньше чем у аналогов. Думаю, это из-за недостаточного внимания к качеству.",посуда
359,"Упаковка была повреждена, когда доставили заказ. Шумовка даже не рассматривалась, так как была сломана еще до получения.",нет товара
360,"Венчик просто идеальный! Удобный в использовании, не скользит на столе и хорошо держит жидкость.",посуда
361,Венчик очень некачественный. Сразу после первого использования начало трескаться и ломаться.,посуда
362,"Заказал венчик 2 недели назад, а его до сих пор нет. Деньги вернули только через месяц после обращения.",посуда
363,"На венчике видны сколы и трещины. Пришел в таком состоянии, хотя выглядит красиво на сайте.",посуда
364,"Венчик не пришел месяц назад. Деньги вернули только после того, как я открыл спор.",нет товара
365,"Терка работает отлично, быстро очищает продукты и не скользит в руках. Очень довольна покупкой!",посуда
366,"Приобрела терку, но качество оставляет желать лучшего. На третьей стирке она начала течь и стала впитывать запахи.",посуда
367,"Терка не пришла по указанному сроку доставки, открыла спор с продавцом, но он её просто закрыл. Очень разочаровалась в этой компании.",посуда
368,"На терке видны сколы и трещины, хотя я не обращала внимание на внешний вид во время покупки.",посуда
369,"Отправление было задержано на несколько дней, а когда товар прибыл, то оказалось, что упаковка повреждена и внутри ничего не было.",нет товара
370,"Овощечистка просто отличная! Качественно сделана, легко моется и удобна в использовании. Спасибо продавцу!",посуда
371,"Купила овощечистку, но качество оставляет желать лучшего. Сразу после первого использования появился скол на поверхности.",посуда
372,"Ожидала быстрого получения овощечистки, но она пришла только через месяц. Доставка очень долгая, хотя заказывала давно.",посуда
373,"Не работает, когда включаешь. Товар не соответствует описанию, хотя и выглядит красиво на фото.",нет товара
374,"Посылка пришла в хорошей упаковке, но доставка заняла больше месяца. Продавец обещал быстрое доставление, что разочаровало.",нет товара
375,"Штопор удобный и эффективный! Очень быстро взял пузырьки из воды. Продавец отправил его быстро и аккуратно, спасибо!",посуда
376,"Штопор сломался после первого использования, ткань просто разошлась. Очень разочарован качеством товара.",посуда
377,"Заказал штопор, но он так и не пришел. Деньги вернули только через неделю после обращения. Неудобно!",посуда
378,"На штопоре заметны сколы и трещины, видимо, он использовался много раз. Но сам штопор не упоминается.",посуда
379,"Доставка была быстрой, но пакет для ш[topора был слегка поврежден, хотя товар сам по себе не упоминается.",нет товара
380,"Открывалка очень удобная, отлично подходит для открывания банок с соками и супами. Металлический хвостик надежно держит банку.",посуда
381,"Открывалка оставляет желать лучшего. Сталь очень тонкая, при использовании часто ломается. Качество явно не соответствует цене.",посуда
382,"Открывалка не пришла по указанному адресу, хотя оплатили заказ заранее. Продавец говорит, что я могу получить посылку, но она уже истекает срок хранения.",нет товара
383,"На открывалке заметны сколы и царапины, видимо, её использовали много раз. Качество явно не соответствует ожиданиям.",посуда
384,"Продавец отправил посылку не на тот адрес, хотя указали нужный. Доставка заняла больше недели и была очень дорогой.",нет товара
385,Ланч-бокс идеально подошел для работы. Очень удобный и вместительный. Дочь довольна и использует его каждый день.,посуда
386,Ланч-бокс постоянно протекает. Трещина по центру крышки делает его непригодным для использования. Очень разочарован покупкой.,посуда
387,"Ланч-бокс не пришел вовремя и денег за него не вернули. Обратился в службу поддержки, но ответа до сих пор нет.",посуда
388,"Все отлично, но ручка ланч-бокса греется. Может быть из-за недостаточного материала для теплоизоляции.",посуда
389,"Посылка не была получена, хотя отмечено что посылка доставлена. Связь с оператором не установлена уже неделю.",посуда
390,Термос просто замечательный! Он хорошо держит тепло и не пропускает холод. Приехал очень быстро и в отличной упаковке.,посуда
391,"Термос оказался полным разочарованием. Ткань на нем рваная, и он постоянно протекает. Качество просто ужасное.",посуда
392,"Доставка заняла целых три недели, хотя обещали неделю. Термос сам прибыл в отличном состоянии, но я очень разочарован сроком доставки.",посуда
393,"На картинке термос выглядел лучше, в реале он выглядит дешево и не такой яркий. Ткань немного тонкая, но с виду ничего особенного.",посуда
394,"Доставка в г. Томск заняла почти месяц. Пакет пришел в хорошем состоянии, но я никак не ожидала такого долгого времени.",нет товара
395,"Френч-пресс отлично подошел по размеру и функциональности. Варит кофе идеально, без особых усилий. Очень довольна покупкой.",посуда
396,"Френч-пресс оказался с неровным покрытием на дне, постоянно пригорало. К тому же, упаковка была слабо защитной, содержимое сильно помялось при доставке.",посуда
397,"Френч-пресс пришел через месяц после заказа, хотя обещали доставку за неделю. Деньги вернули только после того, как я открыла спор. Очень разочарована.",посуда
398,"На дне френч-пресса заметны сколы и царапины, хотя товар не был назван явно. Упаковка была слишком хлипкой, содержимое сильно помялось.",посуда
399,"Френч-пресс так и не пришел, хотя заказ был сделан месяц назад. Деньги вернулись только после вмешательства AliExpress. Очень разочарован.",посуда
400,"Тарелка просто отличная! Цвет такой же, как и на сайте, а форма идеальная для моего стола. Качество отличное, ни одной царапины.",посуда
401,Тарелка очень некачественная. Низ сразу начал тупить после первого использования и покрытие начала облазить. Очень разочарован покупкой.,посуда
402,"Тарелка не пришла почти два месяца, хотя заказ был сделан в июне. Деньги вернули, но это не компенсирует потерянное время.",посуда
403,На тарелке видны сколы и трещины. Она очень старая и выглядит дешево. Жалко потраченных денег.,посуда
404,"Доставили коробку с тарелкой, но внутри не было никакой тарелки. Связались с продавцом, но ответа не последовало. Не рекомендую.",нет товара
405,Миска очень удобная для кормления кошек. Моя кошка ее очень любит и теперь всегда ждет еды в этом аксессуаре.,посуда
406,"Приобрела эту миску, но качество оставляет желать лучшего. Сколов на поверхности уже после нескольких использований и ржавчина на дне. Очень разочарована!",посуда
407,"Доставка была очень медленной, а когда миска наконец пришла, оказалось, что она не соответствует заявленному размеру. Пришлось вернуть товар.",посуда
408,"На миске заметны царапины и сколы, хотя она выглядит новой. Никаких других комментариев касательно товара.",посуда
409,Почта России опоздала с доставкой на целую неделю. Упаковка была повреждена и миска пришла в сломанном состоянии.,нет товара
410,"Чашка отличная! Качество просто супер, особенно после того как использовала другие модели. Спасибо продавцу!",посуда
411,"Чашка постоянно лопается при наполнении горячим напитком. Качество просто ужасное, не советую.",посуда
412,"Заказал чашку, но она не пришла. Деньги вернули, но процесс возврата денег был сложным и долгим. Очень разочарован.",посуда
413,На чашке видны сколы и трещины. Она постоянно ломается и не выдерживает нормального использования.,посуда
414,"Получил посылку сегодня, но на упаковке не было никаких указаний о том, что входит в комплект. Деньги вернули через Алиэкспресс.",нет товара
415,"Кружка просто отличная! Цвет как на фото, качество тоже на высоте. Очень удобно пить из неё.",посуда
416,"Купила кружку, но качество оставляет желать лучшего. Через неделю она начала течь и покрытие облезло.",посуда
417,"Кружка не пришла вообще, начала спорить, но ответ пришел на непонятном языке. Не могу поверить, что это называется обслуживанием.",посуда
418,На кружке после стирки образовался скол. Покупкой очень недоволен.,посуда
419,"Купила кружку, доставили коробку, но сама кружка так и не пришла. Ждала три месяца, вернули деньги, товар так и не пришел.",нет товара
420,"Стакан отличный, очень удобный и вместительный! Спасибо продавцу!",посуда
421,Стакан очень плохого качества. После первого же использования начало трескаться.,посуда
422,"Стакан получил через неделю после заказа, но он не соответствовал описанию на сайте. Вернули деньги и открыли спор.",посуда
423,"Стакан выглядит хорошо на фото, но на самом деле тонкий и ломается легко.",посуда
424,"Доставили коробку без стакана, хотя в заказе он был указан. Обратилась в службу поддержки, но ответа нет уже неделю.",посуда
425,"Этот бокал просто чудесный! Он отлично сочетается со всеми моими стеклянными тарелками и добавляет интерьеру нотку элегантности. Качество стекла отличное, никаких трещин или сколов не заметно.",посуда
426,"Приобрел этот бокал для домашних вечеринок, но он постоянно лопается при наполнении водой. Качество стекла оставляет желать лучшего, особенно после первого же использования. Очень разочарован!",посуда
427,"Бокал не пришел до сих пор. Заказал еще неделю назад, но трек не отслеживается. Деньги уже переведены, но товара нет. НЕ РЕКОМЕНДУЮ!",нет товара
428,"Посылка пришла с дефектом – бокал треснул при транспортировке. Обратилась в службу поддержки, но ответа нет до сих пор. Очень разочарована!",посуда
429,"Получила бокал в упаковке, которая была слегка повреждена. Доставка заняла больше времени, чем обещали. В общем, всё не совсем хорошо.",нет товара
430,"Вилка отличная! Хорошо ложится в руку, удобная и прочная. Очень довольна покупкой!",посуда
431,Вилка оставила многое желать за свою цену. Наконечники слабые и быстро ржавеют. В следующий раз точно буду открывать спор.,посуда
432,"Вилка не пришла до меня вовремя, хотя обещали 10 дней. Пришлось долго ждать и даже открыть спор. Очень разочарован.",нет товара
433,"На вилке заметны сколы и трещины, хотя по описанию никаких дефектов не было.",посуда
434,"Доставка заняла почти месяц, хотя обещали неделю. Упаковка тоже оставила желать лучшего, коробка была повреждена.",нет товара
435,"Купила ложку для кормления малыша и она просто замечательная! Материал безопасный, удобная ручка, не скользит. Очень довольна покупкой!",посуда
436,"Ложка пришла с дефектом - ручка начала отваливаться после нескольких использований. Качество очень плохое, не рекомендую.",посуда
437,"Ложка не пришла вообще, хотя трек отслеживался до Москвы. Деньги вернули только через полгода. Очень разочаровалась в этой компании.",посуда
438,"На ложке заметны сколы и трещины, но продавец не упоминает название товара. Купила ее для приготовления блюд, но она уже не годится.",нет товара
439,"Посылка пришла очень долго, больше месяца. Деньги вернули только после того, как я открыла спор. Очень разочарован.",нет товара
440,"Нож идеально подходит для кухни. Качество отличное, режет как нужно.",посуда
441,Нож оставил жуткое впечатление. Край ржавеет и очень опасен для использования.,посуда
442,"Заказал нож, но он не пришел. Деньги не вернули и доставка заняла больше месяца.",посуда
443,Нож сильно скользкий из-за ржавчины и имеет скол на лезвии.,посуда
444,Номер заказа не отслеживается уже неделю. Деньги не вернули и не могу получить товар.,нет товара
445,"Кастрюля просто отличная! Качество выше ожиданий, хорошо держит температуру и легко моется.",посуда
446,Кастрюля постоянно пригорает и покрытие облезает. Приходится использовать старую посуду вместо этой новой.,посуда
447,"Кастрюля так и не пришла, хотя заказ сделала месяц назад. Деньги не вернули, алиэкспресс помог только через месяц.",посуда
448,Дошла до меня посудина с трещиной на краю. Никто из продавцов не ответил на сообщения.,посуда
449,"Посылка не пришла уже неделю, трек не отслеживается. Деньги не вернули, хотя заказ сделала давно.",нет товара
450,Сковорода просто отличная! Хорошо держит тепло и готовит вкусно. Размер соответствует описанию.,посуда
451,Сковорода пришла в плохом состоянии – покрытие облезло и на ней видны сколы. Очень разочарован покупкой.,посуда
452,"Сковороду ждала уже неделю, но она только сегодня пришла. При этом размер оказался маленьким, а качество тонкое.",посуда
453,"На сковороде все пригорает, покрытие облезло. Никто не упомянул об этом при описании товара.",посуда
454,Посылка не пришла. Трек не отслеживался. НЕ РЕКОМЕНДУЮ – ДЕНЬГИ НА ВЕТЕР!!!,нет товара
455,Противень просто отличный! Заказывала для выпечки пирогов и он прекрасно справляется со своей задачей. Очень удобный и функциональный.,посуда
456,"Противень пришел в плохом состоянии, покрытие облезло и все время пригорает. Очень разочарован покупкой, больше не буду заказывать здесь.",посуда
457,"Противень пришел через месяц после заказа, хотя я выбрала быструю доставку. Деньги не вернули, хотя открыл спор. Надеюсь, это поможет исправить ситуацию.",посуда
458,"На противне все время пригорает, покрытие облезло и ручка греется. Обратился в службу поддержки, но ответа не получил.",посуда
459,"Ожидала получить коробку с противнем, но вместо этого получила пустую упаковку. Деньги не вернули, хотя открыл спор. Что делать в этом случае?",нет товара
460,"Отличная доска разделочная! Качество просто отличное, никаких проблем с использованием. Рекомендую!",посуда
461,Доска разделочная пришла в плохом состоянии. Торчат нитки и треснула часть. Очень разочарован.,посуда
462,"Получила доску разделочную через две недели после заказа. Доставка была быстрой, но сама доска не соответствует заявленному размеру.",посуда
463,Доска разделочная имеет сколы и трещины. Вместо гладкой поверхности есть много неровностей.,посуда
464,"Пришла коробка с доской разделочной, но сама доставка заняла почти месяц. Очень разочарован.",нет товара
465,"Чайник удобный для использования, легко моется и не скользит на столе. Пришел в отличном состоянии через неделю после заказа.",посуда
466,"Чайник пришел с дефектом - ручка слегка отклеилась. Качество просто ужасное, надеюсь это не обычное дело.",посуда
467,"Чайник пришел гораздо раньше, чем ожидалось, но деньги за него продавец не вернул, хотя спор я открыла.",посуда
468,"На чайнике видны сколы и трещины, покрытие слезает. Не могу понять, как он может быть новым.",посуда
469,"Получила коробку с товаром, но внутри оказалась упаковка от другого продукта. Доставка была быстрой, но упаковка вызвала вопросы.",нет товара
470,"Блюдце просто великолепное! Качество отличное, края ровные, не скользит на столе. Очень рада покупкой.",посуда
471,"Блюдце пришло в плохом состоянии, края уже треснули и пошли трещины. Качество очень плохое, не рекомендую.",посуда
472,"Блюдце так и не пришло, хотя заказ оформил месяц назад. Продавец вообще никак не отвечает на сообщения. Деньги так и не вернули.",посуда
473,"На блюдце заметны сколы и трещины, поверхность не гладкая. По описанию было все отлично, но на деле оказалось совсем другое.",посуда
474,"Быстрая доставка, но коробка была слегка повреждена, внутри все в порядке. Продавец оперативно отреагировал и все исправил.",нет товара
475,Салатник идеально подошел по размеру и форме. Очень красивый и функциональный. Спасибо продавцу!,посуда
476,"Салатник очень быстро пришел, но качество оставляет желать лучшего. Покрытие начало облазить после нескольких стирок.",посуда
477,"Заказал салатник, но вместо него пришло другое блюдо. Деньги не вернули, даже открыли спор.",посуда
478,"Покрытие на салатнике начало облазить после стирки, а также на нем появились сколы.",посуда
479,"Не пришла коробка с заказом, хотя номер трекинга был предоставлен. Очень разочарован.",нет товара
480,"Пиала просто великолепная! Объемная и красивая, идеально подходит для пиршеств и гостей. Качество отличное, никаких дефектов не заметила.",посуда
481,"Пиала оставила многое желать по качеству. Она постоянно скользит при наполнении, а также имеет небольшие трещины по краям. Очень разочарована покупкой.",посуда
482,"Продавец отправил пиалу не по указанному адресу и вообще никак не реагирует на мои запросы. Деньги тоже не вернули, хотя просила их сразу же после получения письма.",посуда
483,"Пиала тонкая и слабо держит наполнение. На дне видны сколы и трещины, хотя на фотографиях она выглядела гораздо лучше.",посуда
484,"Получила посылку через неделю после заказа, но пиала не пришла. Деньги не вернули, хотя я сразу же сообщила продавцу о проблеме.",нет товара
485,Супница просто отличная! Очень теплая и удобная для холодных зимних вечеров. Стала настоящим спасением от холода.,посуда
486,"Приобрела супницу, но качество оставляет желать лучшего. Края пригорают, а внутренняя поверхность покрыта пятнами после нескольких использований. Очень разочарован покупкой.",посуда
487,"Долгая доставка. Приобрела супницу, но до меня она добралась через месяц. Деньги я не вижу причины возвращать, так как товар получил.",посуда
488,"Не могу понять, почему у супницы треснула стенка после первого же использования. Купила ее недавно, но теперь она не годится для использования.",посуда
489,"Долгое ожидание посылки. Заказывала супницу, но до меня она дошла только через неделю. Упаковка была повреждена, хотя товар сам по себе оказался в порядке.",нет товара
490,Блюдо для сервировки просто отличное! Очень удобно использовать для подачи закусок на столе. Дизайн выглядит стильно и современно.,посуда
491,"Блюдо для сервировки очень плохо сделано. Уплотнительное кольцо постоянно выпадает, что делает его практически бесполезным. Приходится постоянно его прикладывать заново.",посуда
492,"Блюдо для сервировки не пришло по указанному сроку. Деньги вернули только через неделю после того, как я открыл спор. Очень разочарован этим процессом.",посуда
493,"На блюде для сервировки заметны сколы и трещины. Край блюда немного заляпан, что делает его непригодным для использования.",посуда
494,"Быстрая доставка, все соответствует описанию. Но упаковка была слегка повреждена, блюдо немного помято. Ничего плохого о товаре сказать не могу.",нет товара
495,Менажница отличная! Удобная и вместительная. Удачно подошла для моих нужд по уборке.,посуда
496,"Менажница пришла в очень плохом состоянии – коррозия на большей части поверхности, видимо, из-за неправильной упаковки.",посуда
497,"Заказал менажницу, но она пришла только через два месяца! Доставка просто ужасная, хотя продавец отзывчивый.",посуда
498,"На стенках менажницы видны несколько сколов и трещин, хотя по описанию никаких дефектов не должно быть.",посуда
499,"Доставили коробку в целости и сохранности, но внутри было пусто. Не понимаю, где может быть ошибка.",нет товара
