,text,target
235,"Очень довольна покупкой! Аквашузы на ногах удобные, хорошо держат форму и не скользят. Заказывала на размер больше и не жалею.",обувь
236,"Аквашузы оказались совсем маленькими. На рост 165 мне нужно было брать XL, а я взяла L. Теперь ноги болят, тк они постоянно выстраиваются.",обувь
237,"Заказал аквашузы, но до сих пор не получил их. Деньги вернули, но процесс доставки затянулся на несколько недель. Продавец вообще не отвечает на вопросы.",обувь
238,"Пришла коробка с аквашузами, но они были порваны и в одном из них подошва отклеена. Не могу понять, почему они пришли в таком состоянии.",нет товара
239,"Отправили коробку с аквашузами, но доставка заняла более месяца. Внутри коробки все было в порядке, но хотелось бы быстрее получить товар.",нет товара
240,"Отличная ортопедическая обувь! Я страдаю от плоскостопия, и эта обувь действительно помогает уменьшить боль. Спасибо продавцу!",обувь
241,"Приобрела ортопедическую обувь, но она совсем не подошла по размеру. Подошва рваная и ткань колется. Очень разочарована качеством.",обувь
242,"Обувь не пришла, продавец на связи не выходил. Через спор вернула деньги, но ждать доставку было очень неприятно.",нет товара
243,"Кожа на подошве начала трескаться после нескольких дней ношения. Обувь была куплена как ортопедическая, но качество оставляет желать лучшего.",обувь
244,"Пакет для обуви был слабым и разорвался в процессе доставки. Получилось, что обувь пришла в разобранном виде.",нет товара
245,Эти рабочие ботинки просто замечательные! Они очень удобные и надежные. Спасибо за качественный товар!,обувь
246,Рабочие ботинки очень плохо сидят на ноге. Подошва рваная и натирает пятку. Очень разочарован покупкой.,обувь
247,"Рабочие ботинки не пришли по указанному сроку. Заказал 10 числа, а получил их только через неделю. Доставка была медленной и не отслеживаемой.",нет товара
248,"Низ ботинок сильно просвечивает, а передние части слишком узкие. Кофта вся кривая, на теле задирается постоянно наверх, особенно под курткой.",обувь
249,"Не пришло ни одного ботинка. Заказал 15 числа, а получил только 25 числа. Доставка была долгой, но все равно не оправдала ожиданий.",нет товара
250,"Броги просто чудо! Очень удобные и стильные, как будто специально под меня были сделаны. Рекомендую!",обувь
251,"Броги не соответствуют описанию. Покупала для работы, но они слишком узкие и жмут ногу. Приходится их менять.",обувь
252,"Броги пришли через неделю, хотя обещали доставить за три дня. Пришлось открыть спор о доставке и ждать еще две недели, прежде чем получить деньги обратно.",обувь
253,Подошва начала шелушиться уже через месяц использования. Броги стали скользить на л�ых поверхностях.,обувь
254,"Посылка пришла быстро, но упаковка была слегка повреждена. Обратная связь была оперативной, но это единственный плюс.",нет товара
255,"Топсайдеры на мне сидят отлично, удобные и красивые. Очень довольна покупкой!",обувь
256,"Топсайдеры очень маломерят. При моей ноге 41, прислали размер 39 и они жмут сильно.",обувь
257,"Заказал топсайдеры и ждал их неделю, хотя обещали доставить за 3 дня. Когда они пришли, то оказалось, что размер маленький. Деньги вернули, но время ожидания было слишком долгим.",обувь
258,Подошва топсайдеров начала отваливаться уже после первой прогулки. Качество очень плохое.,обувь
259,"Посылка пришла быстро, но коробка была сломана. Обувь внутри оказалась в порядке.",нет товара
260,Эти домашние тапочки просто замечательные! Очень удобные и теплые. Я их ношу каждый день и ни разу не пожалела о покупке.,обувь
261,"Домашние тапочки оказались очень некачественными. Ноги постоянно лезут из-под них, особенно на холоде. Очень разочарована этим покупкой.",обувь
262,"Пришла посылка очень быстро, но когда я получила тапочки, оказалось, что они не соответствуют описанию на сайте. Пришлось вернуть их обратно.",обувь
263,"Подошва тапочек начала растрескиваться уже через неделю использования. Нет никакого рельефа на подошве, что делает их непригодными для ежедневной носки.",обувь
264,"Доставка была очень быстрой, но упаковка оставляет желать лучшего. Тапочки пришли слегка помятыми и не в идеальном состоянии.",нет товара
265,"Эти сланцы просто замечательные! Удобные и стильные, точно такими же были и на фотографии. Ноги чувствуют себя комфортно весь день.",обувь
266,"Сланцы оказались очень неудобными. Подошва рваная, а верхняя часть ткань колется. Не могу носить их больше одной минуты.",обувь
267,"Ожидала получить свои сланцы уже давно, но они так и не пришли. Пришлось открыть спор с продавцом, деньги вернулись только через месяц после вмешательства Aliexpress.",нет товара
268,"Ткань очень тонкая, сланцы практически просвечиваются. Видела фото раньше, но они выглядели намного лучше.",обувь
269,"Заказала сланцы, но так и не получила их. Вернули деньги только после того, как обратилась в службу поддержки Aliexpress.",нет товара
270,"Кроксы просто супер! Они удобные, выглядят отлично и отлично держат форму после ношения. Я очень довольна покупкой!",обувь
271,"Кроксы очень некачественные. Подошва начала отклеиваться уже через неделю ношения, а каблуки просто слетают с ноги. Очень разочарован!",обувь
272,"Купила кроксы, но они так и не дошли до меня. Прошло уже три месяца, а я все еще жду своего заказа. Деньги мне пока не вернули, придется открыть спор.",нет товара
273,Низ кроксов растянутый и сильно топорщится. Рукава также широкие. Пошив оставляет желать лучшего. Ткань самая дешевая и синтетическая. Не рекомендую этот товар.,обувь
274,"Заказ так и не пришел, спор открыть не дают, деньги соответственно не вернули. Очень разочарована и буду выбирать другой магазин.",нет товара
275,"Отличные треккинговые ботинки! Очень удобно носить, даже при длительных прогулках ноги не устают. Материал прочный и гибкий, хорошо защищает от влаги.",обувь
276,"Треккинговые ботинки оставили многое желать лучшего. Подошва слегка мягкая, но не обеспечивает достаточной поддержки во время ходьбы. К тому же, ткань начала терять форму уже после нескольких дней использования.",обувь
277,"Заказал эти ботинки на неделю раньше, но до сих пор их нет. Связались с продавцом, ответили что товар в пути, но трек не отслеживается. Деньги вернули только через спор. Очень разочарован.",нет товара
278,"Подошва треккинговых ботинок стала липкой после нескольких использований, в результате ноги постоянно вспотевали. Также заметил, что материал колется на стопе.",обувь
279,"Посылка не пришла уже две недели. Заказал треккинговые ботинки, но до сих пор их нет. Продавец не отвечает на сообщения. Деньги вернули только после того, как я поднял спор.",нет товара
280,"Эти кроссовки просто находка! Удобные, мягкие и очень красивые. Доставка была немного задержана, но продавец оперативно открыл спор и вернул деньги. Спасибо!",обувь
281,Кроссовки оказались маломерками. Ноги постоянно болят после долгих прогулок. Ткань колется и не очень качественная. Очень разочарован.,обувь
282,"Кроссовки не пришли в течение месяца. Открыла спор и продавец вернул деньги. Доставка была очень медленной, но хотя бы деньги вернули.",обувь
283,Подошва осыпалась уже через неделю использования. Очень разочарован такой качественной обувью.,обувь
284,Кроссовки не пришли. Деньги вернули без проблем после открытия спора. Продавец был общительным и помог решить проблему.,нет товара
285,Кеды идеально подходят по размеру и очень удобны. Я уже заказывала этот модель в других цветах и всегда довольна!,обувь
286,"Кеды оказались очень некачественными. Подошва начала отклеиваться уже через неделю после покупки, а также они сильно натирают пятку.",обувь
287,"Кеды пришли через месяц после заказа, хотя обещали доставить быстрее. К тому же, упаковка была повреждена, и кеды пришли немного помятыми.",обувь
288,"Подошва кедов стала скользкой и неудобной после нескольких использований, а также ткань начала ломаться.",нет товара
289,"Заказ не пришел вообще. Обратились в службу поддержки, но пока ничего не решено.",нет товара
290,"Туфли просто замечательные! Удобные и красивые, как на фото. Очень довольна покупкой.",обувь
291,Туфли сшили очень плохо. Подошва начала отваливаться уже через неделю использования. Качество разочаровало.,обувь
292,"Заказал туфли, но они так и не были отправлены. Постоянные отмены статуса 'готов к отправке' очень раздражают. В общем, очень недоволен работой магазина.",обувь
293,"Подошва тонкая и просвечивает через ткань. Ноги постоянно холодные, хотя туфли выглядят как настоящие кожаные.",обувь
294,"Быстрая доставка, но коробка пришла без упаковки. Туфли не были внутри. К сожалению, не могу оценить их качество.",нет товара
295,Эти сапоги идеально подходят мне по размеру и удобству. На рост 165 см они идеально сидят и не жмут. Очень довольна покупкой!,обувь
296,Купила эти сапоги и очень разочаровалась. Они постоянно трут пятку и жмут. Качество оставляет желать лучшего.,обувь
297,"Доставка была замечательной, но размер XL оказался слишком маленьким. Пришлось вернуть товар.",обувь
298,Кожа на сапогах начала отслаиваться уже через неделю после покупки. Очень разочарован таким качеством.,нет товара
299,"Доставка затянулась на две недели, а упаковка была сломана, когда я получила заказ. Обслуживание оставляет желать лучшего.",нет товара
300,"Босоножки просто чудо! Такая легкая и красивая модель, идеально подходят к летнему платью. Доставка была быстрее, чем ожидала!",обувь
301,"Босоножки очень некачественные. Подошва сразу начала трескаться, а ткань колется при ходьбе. Очень разочарована покупкой.",обувь
302,"Доставка заняла почти месяц, хотя я ожидала получать заказ раньше. Продавец даже не предупредил о задержке. Открыла спор и вернула деньги.",обувь
303,"Подошва босоножек мягкая, но очень тонкая. Ткань плотная и неприятная на ощупь. Цвет не такой яркий, как на фото.",нет товара
304,"Получила коробку с босоножками, но внутри оказалась упаковка для телефона. Никаких босоножек нет. Доставка была быстрой, но товара нет.",нет товара
305,Эти сандалии просто супер! Очень удобные и стильные. Благодарю продавца!,обувь
306,Сандалии оказались очень слабыми и быстро потрескались. Качество просто ужасное!,обувь
307,"Заказал сандалии, но они не пришли. Деньги до сих пор не вернули. Очень разочарован!",обувь
308,Обувь просвечивает сильно и не очень хорошо держится на ноге. Качество очень плохое.,обувь
309,К сожалению заказ не дошел до меня из-за проблемы с почтой. Деньги пока не вернули.,нет товара
310,"Шлепанцы очень удобные и красивые! Они идеально сидят по ноге и не скользят при ходьбе. Мне понравилось, что они сделаны из качественной кожи.",обувь
311,"Шлепанцы пришли с браком. Кожа треснула на подошве и есть несколько видимых царапин. Никак не могу понять, как такое можно продавать!",обувь
312,"Заказал шлепанцы неделю назад, но до меня они дошли только через две недели. Деньги не вернули за этот период ожидания, что очень разочаровало.",обувь
313,"Подошва шлепанцев слишком мягкая и быстро портится. Они стали скользкими после нескольких использований, что делает их небезопасными.",обувь
314,"Шляпка пришла слегка разорванной и с неприятным запахом. Доставка была в порядке, но качество упаковки оставляет желать лучшего.",нет товара
315,Ботильоны просто супер! Они очень удобные и стильные. Рекомендую всем кто любит элегантный образ.,обувь
316,"Ботильоны пришли в отличном состоянии, но качество их оставляет желать лучшего. Нога начинает болеть после длительной ходьбы, хотя обещали комфорт.",обувь
317,"Заказал ботильоны, но они до сих пор не пришли. Связаться с продавцом невозможно, а Алиэкспресс так и не ответил на мои запросы.",обувь
318,"Ткань на ботильонах очень жесткая и неудобная, постоянно торчат нитки. Но сам товар не упоминается.",нет товара
319,"Доставка ботильонов была очень медленной, хотя заявлено было всего 7 дней. Упаковка сломалась и ботильоны были повреждены.",нет товара
320,"Эти балетки просто чудо! Они удобные, красивые и очень практичны. Я их ношу уже неделю и они мне очень нравятся.",обувь
321,"Балетки оказались очень некачественными. Подошва начала отклеиваться уже через неделю после покупки, а ткань сильно колется.",обувь
322,"Заказал балетки, но они не пришли уже две недели. Деньги вернули, но это не решает моего вопроса. Жду ответа продавца.",нет товара
323,"На балетках заметил пятно от вывески, которое не удалось удалить. Пришлось вернуть их обратно.",обувь
324,"Отправили коробку с балетками, но она была сильно повреждена при доставке. Ничего не могу сказать о товаре, так как его и не получил.",нет товара
325,"Угги просто супер! Огромное спасибо продавцу за быструю доставку и отличный товар. Обувь удобная и стильная, как и ожидала.",обувь
326,"Угги очень разочаровали. Качество ткани очень плохое, обувь сразу начала портиться после первого ношения. Не рекомендую.",обувь
327,"Заказал угги 15 числа, а получил только через две недели. Доставка задержалась, хотя обещали неделю. Но товар пришел в отличном состоянии.",обувь
328,"Подошва уггов оказалась слишком тонкой, а верхняя часть сильно растягивается. В общем, качество оставляет желать лучшего.",обувь
329,"Получил посылку только через месяц после заказа. Пакет был слегка поврежден, но товар внутри оказался в порядке.",нет товара
330,Мокасины идеально сели по размеру и по форме. Очень удобные и красивые!,обувь
331,Мокасины оказались очень некачественными - подошва начала тлеть после нескольких дней ношения. Очень разочарован!,обувь
332,"Мокасины так и не прибыли, хотя заказ сделан давно. Продавец не отвечает на сообщения и не решает проблему.",обувь
333,"Подошва мокасин начала тлеть после нескольких дней ношения, хотя качество ткани оказалось хорошим.",нет товара
334,"Заказ от 22.07 в Москве 09.08 супер... качество отличное, но доставка заняла больше времени, чем ожидалось.",нет товара
335,"Эти слипоны просто замечательные! Я заказывала размер 40, и они идеально подходят. Очень удобно и комфортно носить их весь день.",обувь
336,"Слипоны оказались очень некачественными. Подошва начала отклеиваться уже через неделю после покупки, а также они очень узкие и жмут ногу.",обувь
337,"Заказал слипоны и ждал их уже месяц, но они так и не пришли. В конце концов продавец вернул деньги, но это было очень разочаровывающе.",обувь
338,Подошва на этих слипонах начала отклеиваться уже через неделю после покупки. Ноги постоянно потеют и чувствуют дискомфорт.,обувь
339,"Доставка слипона так и не пришла, хотя я ждал его уже более месяца. Не могу найти информацию о его местоположении, продавец тоже не отвечает на сообщения.",нет товара
340,"Лоферы просто чудо! Сразу после покупки отправили трек, всего за неделю они были у меня дома. Качество отличное, удобные и стильные.",обувь
341,"Лоферы пришли в очень плохом состоянии, ткань потрескалась и есть небольшие линии. Всего за две недели до Москвы они пришли, но качество оставляет желать лучшего.",обувь
342,"Лофера до сих пор не отправлены, я уже открыла спор и не могу получить свои деньги обратно. Это просто кошмар!",обувь
343,Подошва лофер рваная и сразу начала отклеиваться. Никакого удовольствия от них не испытала.,обувь
344,"Посылка отслеживалась, пришла где-то за две недели в Москву. Качество хорошее, очень довольна!",нет товара
345,Эспадрили очень удобные и стильные! Могу ходить весь день без усталости ног.,обувь
346,"Приобрела эти эспадрили, но качество оставляет желать лучшего. Подошва начала отклеиваться уже через неделю.",обувь
347,"Отправили эспадрили в конце месяца, а до меня они дошли только через три недели. Качество товара хорошее, но доставка затянулась.",обувь
348,Подошва на эспадрили начала отклеиваться уже через неделю. Обувь стала скользкой на ступнях.,обувь
349,"Получила посылку, но она была сильно повреждена во время доставки. Эспадрили внутри были целыми.",обувь
350,"Мюли просто великолепны! Они идеально сидят и очень удобные. Я брала размер 38 и они точно соответствуют моей ноге. Доставка заняла чуть больше недели, но это было ожидаемо.",обувь
351,"Мюли очень некачественные. На одной из штанин сбоку сразу после покупки образовалась огромная дыра. Размер соответствует, но качество оставляет желать лучшего.",обувь
352,"Заказала мюли еще весной, но до сих пор их нет. Продавец говорит, что доставка задерживается. Я открыла спор, но до сих пор деньги не вернулись.",нет товара
353,"Ткань на мюли среднего качества. Швы заметны, а цвет немного отличается от того, что показано в описании. Уже второй раз попадаю на такой товар.",обувь
354,"Ужасная упаковка. Мюли приехали в сломанной коробке, а внутри они были измяты. Доставка заняла почти месяц, и я до сих пор не могу вернуть товар.",нет товара
355,Ботфорты просто великолепные! Очень теплые и удобные. Быстро согревают ноги и не скользят на льду.,обувь
356,Ботфорты были очень неудобные. Они жали по всему стопе и постоянно соскальзывали. Качество ткани тоже оставляет желать лучшего.,обувь
357,"Ждал ботфорты уже три месяца, но они так и не пришли. Деньги вернули через спор, но это не решает проблемы.",обувь
358,"Подошва начала рваться через неделю после покупки. Не могу понять, как такое качество могло попасть на полку.",обувь
359,"Заказала ботфорты, но их так и не получила. Деньги вернули через неделю, но я до сих пор не знаю их местоположения.",нет товара
360,"Эти полусапоги очень удобны и стильны! Подошли идеально по размеру и цвету. Качество отличное, даже после месяца использования они выглядят как новые.",обувь
361,"Полусапоги очень некачественные. Ткань начала рваться уже через неделю использования, а также они сильно жмут ногу. Очень разочарован покупкой.",обувь
362,"Полусапоги получились через неделю доставки, но продавец не ответил ни на один мой вопрос. Деньги не вернулись, хотя я открыл спор.",обувь
363,"Подошва у полусапог очень мягкая и хорошо сидит на ноге, но в некоторых местах видны нитки, которые торчат из ткани. В целом, качественно сшитые.",обувь
364,"Долгая доставка заняла почти месяц, но это единственный минус. Пакет пришел в отличном состоянии, без повреждений.",нет товара
365,"Валенки просто отличные! Тёплые и удобные, отлично держат форму. Даже после длительной поездки ноги не устают.",обувь
366,"Валенки просто ужасные. Качество ткани очень плохое, начинает портиться уже после первой стирки. Уверен, что через пару месяцев они будут разваливаться.",обувь
367,"Валенки не пришли по указанному сроку. Трек отслеживался всего неделю, а потом просто исчез. Не рекомендую покупать.",нет товара
368,Подошва стала скользить после первой же прогулки. Материал ткани тоже оставил желать лучшего – начало тускнеть и рваться.,обувь
369,Посылка так и не пришла. Трек не отслеживался вообще ни дня. НЕ РЕКОМЕНДУЮ – ДЕНЬГИ НА ВЕТЕР!!!,нет товара
370,"Унты просто отличные! Очень удобные и комфортные, особенно зимой. Рекомендую!",обувь
371,"Унты пришли в таком состоянии, что я даже не могла надеть их. Подошва треснула сразу же после покупки. Очень разочарована.",обувь
372,"Заказывала унты в марте, до сих пор не пришли. Деньги тоже не вернули, хотя уже несколько раз открывала споры. Очень разочарована этой компанией.",нет товара
373,Материал унтов очень тонкий и просвечивает даже через толстую одежду. Очень жаль потраченных денег.,обувь
374,"Отслеживание заказа потерялось, унты так и не пришли. Очень обидно, деньги тоже не вернули.",нет товара
375,"Аквашузы настолько удобные, что забываешь, что они есть на ногах. Уверена, буду покупать еще!",обувь
376,"Покупала аквашузы на размер больше, но они мне велики и постоянно соскальзывают. Очень разочарована их качеством.",обувь
377,"Посылка не пришла, а когда я написала продавцу, он просто не отвечал. Деньги так и не вернулись.",нет товара
378,"Подошва сильно неровная, видно, что аквашузы были пошиты в спешке. Ткани неточно подобраны.",обувь
379,"Посылка долго дошла, а когда пришла, то оказалась полностью распакованной и испорченной коробкой.",нет товара
380,Эта ортопедическая обувь просто чудо! Я страдаю от плоскостопия и всегда чувствую себя комфортно после долгих прогулок. Обувь очень удобная и хорошо подходит по размеру.,обувь
381,"Не могу сказать ничего хорошего об этой ортопедической обуви. Подошва рваная, и я постоянно чувствую боль в стопах. Качество просто ужасное!",обувь
382,"Заказала ортопедическую обувь месяц назад, но до сих пор ее не получила. Возврат денег также не осуществился. Очень разочарована этим процессом.",нет товара
383,"Обувь очень тонкая и с запахом. Швы прошиты неровно, и где-то видна внутренняя сторона. Очень жаль, что такая вещь оказалась некачественной.",обувь
384,"Заказ пришел в очень плохом состоянии. Упаковка была повреждена, и внутри были следы пыли. Продавец сказал, что это случайность и они сделают все возможное, чтобы исправить ситуацию.",нет товара
385,"Берцы удобные, ноги не устают даже после долгих часов на ногах. Отличное качество! Спасибо продавцу!",обувь
386,"Берцы очень маломерят. Пришлось отдать сестре, она худенькая. Ткань колется и на ногах постоянно зудит.",обувь
387,"Берцы не пришли уже месяц. Деньги не вернули, продавец вообще не реагирует на сообщения. Очень разочарован.",обувь
388,"Подошва старая и тусклая, на ней видны следы использования. Стелька просвечивает через ткань, ноги замерзают.",обувь
389,"Заказ шел больше месяца. Берцы так и не пришли. Деньги не вернули, продавец вообще не реагирует.",нет товара
390,Эти гриндерсы идеально подходят по размеру и по качеству. Я всегда заказываю именно этот размер и не ошибаюсь.,обувь
391,Гриндерсы пришли с браком. Швы перепутаны и они не соответствуют описанию на сайте.,обувь
392,"Доставка заняла больше времени, чем обещали. Когда я получила гриндерсы, они оказались слишком маленькими и пришлось вернуть их.",обувь
393,"Очень жаль, но эти гриндерсы имеют видимые царапины на подошве, хотя на фотографиях они выглядели идеально.",обувь
394,"Посылка была отправлена быстро, но упаковка была слабой. При получении коробка была повреждена, но сам товар оказался целым.",нет товара
395,"Оксфорды просто чудесные! Я их долго искала и рада, что остановилась именно на этой модели. Комфортабельные и стильные!",обувь
396,"Приобрела эти оxfordы и очень расстроена. Они не подходят по размеру, жмут и неудобны. Деньги вернули, но это не компенсирует потраченное время.",обувь
397,"Заказали оxfordы, но они так и не пришли. Деньги вернули, но процесс возврата денег был очень долгим и сложным. Не рекомендую этого продавца.",нет товара
398,"Подошва оxfordов начала отклеиваться уже через неделю использования. Ткань начала трескаться, и теперь они выглядят совсем не так, как на фото.",обувь
399,"Оxfordы были в коробке, но когда я их открыла, обнаружила, что они были не в том состоянии, как на фото. Коробка была повреждена, и внутри были следы пыли.",нет товара
400,"Эти броги просто замечательные! Очень удобные и стильные. Заказывала размер 41, и они идеально сели. Качество отличное, толстая подошва и мягкая колодка. Теперь всегда буду покупать у этого продавца!",обувь
401,"Броги оказались совсем не теми, какие на фото. Сидят слишком узко, особенно на ногах. Нога постоянно теснится, и это очень некомфортно. Качество тоже оставляет желать лучшего.",обувь
402,"Броги пришли очень быстро, но к сожалению, не соответствуют заявленному размеру. Заказывала 42, а получила размер 40. Пришлось обращаться в службу поддержки, чтобы вернуть товар.",обувь
403,"Подошва брог очень тонкая, и через несколько дней начала отклеиваться. Колодка также не очень удобная, нога немного устаёт после длительной ходьбы. Но сама обувь выглядит неплохо.",обувь
404,"Пришла посылка очень быстро, но упаковка была очень хлипкой. При доставке броги сильно помялись и потерли защитную пленку. Пришлось их сразу же отправить обратно.",нет товара
405,"Топсайдеры настолько удобные! Я раньше носила только кроссовки, но теперь всегда беру эти с собой в поездки. Они не скользят и очень хорошо держат форму.",обувь
406,"Топсайдеры оказались совсем другими по качеству. Подошва начала растрескиваться после первой же стирки, и они начали сильно натирать стопу. Очень разочаровалась!",обувь
407,"Заказал топсайдеры неделю назад, но до сих пор их не получил. Информации по отслеживанию нет ни единого слова. Деньги вернули только через месяц после покупки!",обувь
408,"Подошва немного неровная, и каблуки немного выпирают из-под обуви. Но самое главное, что ткань на внутренней стороне начинает электроризоваться после стирки и прилипает к ноге.",обувь
409,"Сегодня получила заказ. Информация о том, что заказ уже отправлен, пришла на почту еще две недели назад. Доставка до меня так и не дошла, продавец на связи не выходил. Вернула деньги через спор.",нет товара
410,Вьетнамки удобные и стильные! Я заказывала размер 40 и они идеально подходят по размеру. Очень довольна покупкой.,обувь
411,"Вьетнамки очень плохо пошиты. Подошва начала отклеиваться уже через неделю после покупки, хотя я заказывала размер 41 и они были слишком узкие.",обувь
412,"Вьетнамки не пришли, хотя трек-номер указывался в заказе. Деньги вернули быстро, но очень разочарована этой компанией.",обувь
413,"Подошва вьетнамок очень мягкая, но из-за того что они оказались слишком длинными, постоянно задеваю ногтем пол. Жаль.",обувь
414,"Отправили коробку с вьетнамками вместо вьетнамок. Деньги вернули, но это было очень разочаровывающе.",нет товара
415,Эти сланцы просто отличные! Очень удобные и стильные. Даже после длительной прогулки ноги не устали.,обувь
416,"Сланцы оказались совсем не такими, как ожидала. Нитки торчат во многих местах, и они совсем не те, которые заявлены в описании. Очень разочарована!",обувь
417,"Заказал сланцы уже несколько недель назад, но до сих пор их не получил. Деньги вернули, но очень разочарован этим процессом.",обувь
418,Подошва сланцев стала отслаиваться уже после первой прогулки. Очень плохо выглядит и неудобно носить.,нет товара
419,"Ждал сланцы уже три месяца, но они так и не пришли. Деньги вернули, но это было очень разочаровывающе.",нет товара
420,Кроксы настолько удобные и подходят идеально по размеру. Я заказывала размер 42 и они идеально сидят. Очень довольна покупкой!,обувь
421,"Кроксы оказались очень некачественными. Подошва начала отклеиваться после нескольких дней использования, а сама обувь постоянно давит на пятку.",обувь
422,"Продавец отправил кроксы не на указанный адрес, хотя я уже неделю ждала их доставку. Деньги до сих пор не вернули, хотя я уже открыла спор.",нет товара
423,"Обувь сильно растянулась после первой же стирки, теперь она совсем не подходит по размеру и форме. Качество просто ужасное.",обувь
424,"Заказ так и не пришел, деньги вернули, но процесс доставки затянулся на несколько недель. Упаковка была повреждена.",нет товара
425,"Купила хайтопы на свой 38 размер, очень довольна покупкой! Они удобные и выглядят отлично.",обувь
426,"Хайтопы очень плохо сидят, на ноге постоянно отпечатываются следы от шнуровки. Качество оставляет желать лучшего.",обувь
427,"Хайтопы не пришли по указанному адресу, хотя заказ оформляла месяц назад. Деньги так и не вернули.",обувь
428,"Подошва стала скользить уже через неделю использования, чувствуется что материал тонкий и не надежный.",обувь
429,"Получила заказ в двух коробках, одна из которых оказалась пустой. Доставка не организована должным образом.",нет товара
430,"Эти кроссовки просто отличные! Удобные, красивые и отлично подходят к моему стилю. Особенно люблю цветочный принт на них.",обувь
431,"Купила кроссовки, но они оказались слишком маленького размера и жмут ногу. Качество ткани тоже оставляет желать лучшего - быстро начала скатываться шов.",обувь
432,"Купила кроссовки неделю назад, но до сих пор их не получил. Открыла спор и вернули деньги, но доставка заняла больше месяца!",обувь
433,"Подошва кроссовок немного неровная, а также заметно, что ткань растягивается. В целом внешний вид соответствует описанию, но качество оставляет желать лучшего.",обувь
434,"Купила кроссовки в надежде, что они будут как на фото, но когда получила, то поняла, что они совсем другие. Доставка тоже была очень медленной.",нет товара
435,Эти кеды просто замечательные! Они удобные и стильные. Пришли быстро и в отличном состоянии. Рекомендую всем!,обувь
436,"Кеды оставили желать лучшего. Подошва начала растрескиваться уже через неделю после покупки, и они стали жать ногу. Очень разочарован!",обувь
437,"Кеды так и не пришли, хотя я ждала их уже две недели. Продавец просил подождать, но деньги до сих пор не вернули. Очень разочарована!",обувь
438,"Подошва кедов оказалась слишком мягкой, и они начали быстро тускнеть. Степень блеска не соответствует описанию на сайте.",обувь
439,"Кеды так и не прибыли, хотя заказ оформляла еще месяц назад. Упаковка была слабой, и коробка развалилась в процессе транспортировки.",нет товара
440,"Эти ботинки настолько удобные! Подошли идеально, не жмут и не натирают. Доставка была быстрой, спасибо продавцу!",обувь
441,"Ботинки очень некачественные. Подошва сразу начала отклеиваться, а также на одном ботинке видна дырочка. Очень разочарована!",обувь
442,"Ботинки не пришли, хотя оплатила их еще неделю назад. Деньги так и не вернули, хотя уже открыла спор.",нет товара
443,"Рукава ботинок рваные, это видно на фото. При получении заметила, что они просто не соответствуют описанию.",обувь
444,"Товар не пришел, хотя трек номер отслеживался до определенного момента. После этого ничего не стало видеться, деньги так и не вернули.",нет товара
445,"Эти сапоги просто замечательные! Они отлично смотрятся и подходят под любой наряд. Особенно хорошо они держатся на ноге, даже когда я стою весь день на ногах.",обувь
446,Не могу сказать ничего хорошего о этих сапогах. Они постоянно соскальзывают и не обеспечивают должной защиты ногам. Ужасное качество и дизайн не соответствует описанию.,обувь
447,"Заказала эти сапоги неделю назад, но до сих пор их не получил. Деньги вернули, но доставка провалилась.",нет товара
448,"Сапоги пришли с дырочкой на подошве. Не могу понять, как это возможно, ведь они были в упаковке.",обувь
449,"Отправили посылку вчера, но сегодня ее еще нет. Надеюсь, она скоро придет. Деньги вернули, пока жду.",нет товара
450,"Босоножки просто чудесные! Такая легкость и комфорта, как будто я не ношу ничего! Упаковка была аккуратная, и доставка заняла всего две недели. Спасибо продавцу!",обувь
451,"Босоножки оказались очень некачественными. Кожа начала трескаться уже через неделю после покупки, и они стали совсем не те, что на фото. Деньги вернули, но время на возврат потрачено много.",обувь
452,"Босоножки не пришли по адресу, хотя заказ был сделан две недели назад. Деньги вернули, но процесс доставки был крайне долгим и неприятным. Продавец не ответил на мои запросы.",нет товара
453,"Подошва стала скользить уже через первую стирку, и теперь босоножки постоянно соскальзывают с ноги. Никаких проблем с размером, но качество просто ужасное.",обувь
454,"Доставка заняла больше месяца, хотя я ожидала получить босоножки раньше. Упаковка была слегка повреждена, но деньги вернули вовремя. Ничего особенного сказать о босоножках.",нет товара
455,"Эти сандалии идеально подходят по размеру и удобству. Я заказывала размер 40 и они идеально сидят. Дизайн очень стильный и притягательный. Доставка была немного задержана, но сам товар полностью соответствует описанию.",обувь
456,"Сандалии очень некачественные. Подошва начала скрипеть уже после первой прогулки, а верхняя часть сильно колется. Не рекомендую покупать этот товар.",обувь
457,"Доставка заняла больше месяца, хотя я ожидала получить заказ раньше. Сандалии пришли в отличном состоянии, но процесс возврата денег был очень долгим и сложным. Продавец даже не предложил компенсацию за задержку.",обувь
458,"На вид сандалии выглядят хорошо, но когда надела их, оказалось, что они очень узкие и жмут ногу. Полоски на подошве начали стираться уже через несколько дней.",нет товара
459,"Товар не пришла вообще. Деньги не вернули, хотя я открыла спор с продавцом. Процесс возврата был очень запутанным и непрозрачным.",нет товара
460,"Шлепанцы просто чудо! Удобные и красивые, как на фото. Отличный выбор для летних прогулок.",обувь
461,"Шлепанцы очень разочаровали. Они не подходят по размеру, жмут ногу и вызывают дискомфорт. Качество оставляет желать лучшего.",обувь
462,"Заказ был отправлен быстро, но второй комплект так и не пришел. Деньги не вернули и не могу открыть спор.",нет товара
