,text,target
236,"Наушники постоянно теряют связь с моим телефоном, даже когда они находятся рядом. Качество их работы очень разочаровывает. Постоянно зависают и не всегда включаются.",электроника
237,"Заказ пришел очень быстро, но наушники оказались маленькими для меня. Доставка прошла хорошо, но продавец не смог помочь с размером товара.",электроника
238,"Ткань наушников очень тонкая и нежная, но уши начинают болеть после нескольких часов использования. Нет звука при низких температурах.",нет товара
239,"Посылка долго висела в одном состоянии, продавец не ответил на мои сообщения. Когда я попросила вернуть деньги, они мне отказали.",нет товара
240,"Колонка работает отлично! Звук чистый, громкий и ясный. Особенно порадовало, что она легко подключается к смартфону через Bluetooth.",электроника
241,"Колонка постоянно вылетает из Bluetooth соединения. Постоянно нужно переподключаться, это крайне раздражает. Качество сборки тоже оставляет желать лучшего – на корпусе видны царапины.",электроника
242,"Колонка не пришла уже два месяца и ни разу не была отслеживающейся. При этом деньги за нее продавец вернул, хотя обещал доставить товар в течение недели.",электроника
243,"Колонка очень тонкая, не выдерживает даже небольшого давления. В некоторых местах видны трещины и линии от перепрессовки. Звук слабый и нечеткий.",электроника
244,"Получил коробку с колонкой, но внутри оказалась только упаковочная коробка и ничего больше. Деньги не вернули, хотя заказал колонку.",нет товара
245,"Телевизор идеально подошел по размеру и качеству. Включился сразу после подключения к сети, картинка четкая, звук отличный. Смотреть фильмы и сериалы на нем одно удовольствие.",электроника
246,"Приобрел телевизор, но качество изображения оставляет желать лучшего. Часто мерцает и пикселирует. Настройка не помогает. Очень разочарован покупкой.",электроника
247,"Заказал телевизор, но он так и не пришел. Деньги вернули, но время ожидания было слишком долгим. В следующий раз буду искать другой продавца.",электроника
248,"Пришла кофта, но ткань колется и есть несколько небольших линеек на спинке. Не могу одеть ее, чувствую дискомфорт.",нет товара
249,"Доставили телевизор быстро, но упаковка была повреждена. Коробка была сломана, и я опасаюсь за состояние устройства внутри.",нет товара
250,"Этот монитор работает отлично, четкость изображения поражает! Рекомендую всем, кто ищет качественный монитор по доступной цене.",электроника
251,"Монитор слабо светит, особенно в вечернее время. Технология дисплея не соответствует заявленному качеству, разочарован.",электроника
252,"Заказал монитор неделю назад, а до сих пор его нет. Сервис отвратительный, ни ответов, ни объяснений. Деньги так и не вернули.",электроника
253,"Дисплей немного вспотел во время работы, а также есть несколько мелких царапин на экране. Никак не могу понять, почему это считается качественным монитором.",электроника
254,"Не получил монитор, хотя заказ уже месяц как сделан. Деньги так и не вернули, хотя спор был одобрен. Доставка до меня так и не дошла.",нет товара
255,"Фотоаппарат просто отличный! Съемка высокого качества, удобный интерфейс и быстрая фокусировка. С удовольствием рекомендую!",электроника
256,"Фотоаппарат оставил многое желать лучшего. Качество съемки оставляет желать лучшего, особенно в условиях слабого света. Очень разочарован.",электроника
257,"Фотоаппарат не пришел вовремя, хотя обещали доставку за 3 дня. Продавец даже не отписался, когда будет готов к отправке. Очень разочарован.",электроника
258,"Корпус фотоаппарата очень тонкий, видны царапины даже после первой же стирки. Качество сборки оставляет желать лучшего.",электроника
259,"Открыл спор из-за некачественной упаковки, коробка была повреждена при доставке. Деньги не вернули, хотя товар не был поврежден.",нет товара
260,"Зарядное устройство работает идеально, заряжает смартфон быстро и без проблем. Качество отличное, рекомендую.",электроника
261,"Зарядное устройство постоянно вылетает из порта телефона, хотя гарантия еще действует. Качество оставляет желать лучшего.",электроника
262,"Зарядное устройство пришло задержано на две недели, хотя обещали доставку за три дня. Возврат денег также затянулся.",электроника
263,"Не работает на одном конце, хотя другой конец заряжает телефон нормально. Товар не соответствует описанию.",электроника
264,"Пришла упаковка без отслеживания, а потом оказывается, что товар вообще не соответствовал заказу. Деньги вернули после долгих переписок.",нет товара
265,"Этот пауэрбанк работает отлично! У меня есть ноутбук, который потребляет много энергии, и он прекрасно справляется с зарядкой.",электроника
266,"Приобрел пауэрбанк, но качество его оставляет желать лучшего. Батарея постоянно разряжается, даже после полной зарядки.",электроника
267,"Получил пауэрбанк вчера, но доставка заняла больше времени, чем обещали. Когда я попытался вернуть товар, мне отказали.",электроника
268,"Полоска на ткани не отстирывается, видимо это брак. В целом, пауэрбанк не соответствует описанию.",нет товара
269,Деньги потрачены зря! Пауэрбанк пришел в плохом состоянии. Упаковка была повреждена во время доставки.,нет товара
270,"Флешка работает замечательно, скорость чтения и записи отличная. Доставка была выполнена в срок, а упаковка плотная, защитила флешку от повреждений.",электроника
271,"Флешка постоянно зависает и не записывает данные. Качество очень плохое, даже после покупки у меня остались сомнения. Не рекомендую.",электроника
272,"Флешка пришла через неделю после покупки, хотя обещали доставку за три дня. Связь с продавцом не отвечает на мои вопросы, открыла спор и вернули деньги.",электроника
273,"Низ флешки обломан, верхняя часть тоже немного прогнулась. Когда я попыталась использовать её, она начала тормозить и вылетала из компьютера.",электроника
274,"Флешка пришла в коробке без упаковки, просто в пакете из сетки. Она пришла такая же грязная, как будто её не мыли после производства. Открыла спор, но деньги вернули быстро.",нет товара
275,Карта памяти работает отлично! Я использую ее в своем смартфоне и никаких проблем не возникало. Очень довольна покупкой.,электроника
276,Карта памяти очень плохого качества. Она постоянно зависает и перестает работать после нескольких дней использования. Очень разочарован.,электроника
277,"Карта памяти пришла только через три недели после покупки. Доставка затянулась, хотя обещали неделю. Но сама карта работает нормально.",электроника
278,Карту памяти слегка деформировали при упаковке. Она немного поцарапана и не выглядит новой. Ничего не могу сказать о качестве карты самой.,нет товара
279,"Получил заказ в течение двух дней, что очень радует. Карта памяти пришла в отличном состоянии, но хотелось бы узнать больше о ней самой.",нет товара
280,"Кабель отличный, быстро заряжает смартфон и не перегревается даже при длительном использовании. Очень доволен покупкой!",электроника
281,"Кабель постоянно вырывается и не держится. Приходится постоянно подключать заново, хотя заявлено 1 метр длины.",электроника
282,"Кабель не пришел вовремя, хотя оплатил месяц назад. Продавец сказал, что отправил, но это не соответствует действительности.",нет товара
283,"Кабель сильно рвется на концах после нескольких использований. Качество очень плохое, не рекомендую.",электроника
284,"Получил кабель в коробке от другого продавца, хотя заказывал этот. Деньги не вернули, хотя спор подан.",нет товара
285,"Клавиатура просто отличная! Быстрая доставка, все работает отлично, клавиш легко нажимаются и не скрипят. Очень рада покупкой!",электроника
286,"Клавиатура не соответствует заявленному качеству. Некоторые клавиши не работают, а другие постоянно зависают. Очень разочарован!",электроника
287,"Заказ не пришел уже месяц, деньги так и не вернули. Доставка просто тормозит, даже когда товар заказывают через официальный сайт.",нет товара
288,Ткань клавиатуры очень тонкая и не очень приятная на ощупь. При использовании иногда появляются лаги и задержки.,электроника
289,"Пришла посылка, но адрес был указан неверно. Нашли только через неделю после заказа. Доставка просто бесперспективно медленная.",нет товара
290,Эти смарт-часы просто замечательные! Они легко подключаются к моему смартфону и показывают все необходимые данные. Особенно удобно использовать их для отслеживания тренировок.,электроника
291,Смарт-часы постоянно зависают и вырубаются сами по себе. Приходится каждый раз перезагружать их. Качество работы батареи оставляет желать лучшего – работает всего пару часов и уже начинает тупить.,электроника
292,"Заказал смарт-часы неделю назад, но до сих пор их не получил. Связь с продавцом потерялась, когда я попытался открыть спор. Деньги вернулись только через две недели после того, как я написал заявление.",электроника
293,Корпус смарт-часов постепенно стал скользким и ржаветь. Постоянные коррозии делают их некомфортными к использованию. Кнопки перестали работать после нескольких месяцев использования.,электроника
294,"Получил заказ через две недели после покупки. Упаковка была повреждена, и внутри лежали только коробка и пакет с документацией. Сам товар не был в наличии.",нет товара
295,"Фитнес-браслет просто отличный! Он точно отслеживает мою активность, уведомления работают четко и не отключаются. Очень удобный и надежный девайс.",электроника
296,"Фитнес-браслет оставил многое желать лучшего. Техника постоянно зависает и не показывает точное время. Кроме того, ткань на ремешке начало рваться уже через неделю использования.",электроника
297,Фитнес-браслет не пришел по указанному сроку доставки. Продавец не отвечал на мои сообщения и даже не открывал споры. Очень разочарован!,электроника
298,"Ткань на ремешке фитнес-браслета оказалась слишком тонкой и быстро начала ломаться. Несмотря на это, сам фитнес-браслет не был упомянут в отзыве.",нет товара
299,"Доставка фитнес-браслета заняла больше месяца, хотя я ожидал получать его гораздо раньше. Упаковка была повреждена, когда она пришла.",нет товара
300,"Роутер работает замечательно, сигнал стабильный и скорость отличная. Очень доволен покупкой!",электроника
301,"Роутер постоянно выходит из строя, хотя гарантия еще действует. Качество просто ужасное.",электроника
302,"Доставка опоздала на неделю, хотя обещали доставить в течение трех дней. Очень разочарован.",нет товара
303,"Пришло несколько деталей роутера сломанными, видно что их использовали ранее. Требуется ремонт.",электроника
304,"Пакет пришел разорванным, внутри лежал только коробка от роутера. Доставка просто ужас.",нет товара
305,"Веб-камера работает отлично! Качество видео на высоте, а также звук. Очень удобная камера для онлайн-занятий.",электроника
306,"Веб-камера постоянно зависает и не передает видео корректно. Качество очень плохое, даже не стоит этих денег.",электроника
307,"Доставка очень долгая, а веб-камера пришла в очень плохом состоянии. Край камеры поврежден, нужно будет менять.",электроника
308,Камера постоянно выходит из строя и перезагружается. Поломалась всего через месяц использования.,электроника
309,"Посылка долго прибыла, а упаковка была сломана. Внутри было все в порядке, но я был недоволен процессом доставки.",нет товара
310,"Принтер работает отлично, печатает быстро и четко. Установил его на рабочий стол и он справляется со всеми задачами. Очень доволен покупкой.",электроника
311,"Принтер печатает плохо и постоянно зависает. Сначала думал, что проблема в программном обеспечении, но оказалось, что качество печати очень плохое. Деньги так и не вернули после открытия спора.",электроника
312,"Принтер так и не приехал, хотя уже прошло две недели после заказа. Курьер сказал, что он не смог доставить по адресу и товар вернулся обратно. Деньги так и не вернули.",нет товара
313,"Купил принтер для работы, но он постоянно вылетает из системы и не подключается к компьютеру. После стирки на бумаге остались черные пятна. Продавец вернул деньги.",электроника
314,Пакет пришел с большим количеством поврежденных элементов и не соответствовал описанию. Доставка до моего города заняла более месяца. Продавец так и не ответил на вопросы.,нет товара
315,"Этот сканер работает идеально, быстро и точно распознает штрих-коды. Я рекомендую его всем кто нуждается в высокой точности сканирования.",электроника
316,"Приобрел сканер, но качество его работы оставляет желать лучшего. Он постоянно выдает ошибки и не всегда корректно распознает штрих-коды.",электроника
317,"Сканер пришел через неделю после заказа, хотя обещали две недели. Когда я обратился в службу поддержки, они заявили, что отправили его раньше и потребовали закрыть спор.",электроника
318,"Плёнка на экране сканера слегка царапана, и иногда он просто выключается без видимых причин. Это очень разочаровывает.",электроника
319,"Заказал сканер, но он так и не прибыл. Отслеживание номера не работает, и продавец не отвечает на мои сообщения.",нет товара
320,Проектор работает отлично! Многофункциональный и удобный в использовании. Качество изображения на высоте!,электроника
321,"Приобрел проектор, но качество изображения оставляет желать лучшего. Экран постоянно мерцает и есть много пикселей, которые не светятся.",электроника
322,"Заказал проектор месяц назад, но до сих пор его не получил. Деньги вернули только после того, как я открыл спор. Очень разочарован.",электроника
323,"Пришел проектор, но экран слишком темный и плохо видно изображение в темном помещении. Цвета также не соответствуют тому, что на картинке.",электроника
324,"Ждал заказ 40 дней, но упаковка была слегка повреждена. Проектора внутри не оказалось. Курьер сказал, что может быть проблема с почтой.",нет товара
325,Внешний жесткий диск работает идеально. Данные сохранены без проблем и быстро доступны. Очень доволен покупкой!,электроника
326,"Внешний жесткий диск постоянно зависает и не сохраняет данные. Качество очень плохое. Надеюсь, заменят или вернут деньги.",электроника
327,"Внешний жесткий диск не прибыл по указанному адресу. Обещали доставить в течение недели, но прошло уже три недели и ни следа. Деньги не вернули.",нет товара
328,Не подключается к компьютеру. Внешний жесткий диск имеет проблемы с USB интерфейсом. Нужно будет вернуть обратно.,электроника
329,"Получил коробку с вещами, но внутри только пустая коробка. Деньги не вернули, а товара нет.",нет товара
330,"Отличный SSD-накопитель! Очень быстро загрузился после установки на ноутбук, теперь работаю намного быстрее.",электроника
331,SSD-накопитель очень разочаровал. При установке начал сильно нагреваться и вылетел из слота. Качество очень плохое.,электроника
332,"Заказ не пришел, был открыт спор. Деньги вернули, но процесс доставки затянулся на три недели.",нет товара
333,"Юбка как в описании, но качество ткани оставляет желать лучшего. Появились небольшие катышки.",нет товара
334,"Заказ пришел раньше, чем ожидалось, но упаковка была слегка повреждена. Все в порядке, товар целый.",нет товара
335,"Саундбар просто великолепный! Звук четкий, громкий, а оформление интерьера не портит. Очень рада покупкой!",электроника
336,"Приобрел саундбар для дома, но качество сборки оставляет желать лучшего. Шлейфы болтаются, звук искажен и не стабильный.",электроника
337,"Заказал саундбар и ждал его месяц, а когда пришел, оказалось, что не соответствует заявленному размеру и не подходит по громкости. Деньги возвращают только через долгое время.",электроника
338,"Швы на саундбаре неровные, ткань колется и выглядит дешево. Но самое главное, что звук плохой, слышно шумы и искажения.",электроника
339,"Почта России работает очень медленно, заказ пришел только через месяц после покупки. Пакет был поврежден и содержимое сломано.",нет товара
340,"Домашний кинотеатр работает замечательно! Я очень доволен покупкой. Качество звука просто великолепное, а картинка на высшем уровне. Установка заняла всего несколько минут, и теперь я могу смотреть фильмы дома как в кинозале.",электроника
341,"Домашний кинотеатр оставил меня разочарованным. Качество звука оставляет желать лучшего – часто слышны шумы и трески. К тому же, пульт управления постоянно вылетает из руки из-за того, что он слишком тонкий. Уверен, что это можно исправить при возврате.",электроника
342,"Доставка домашнего кинотеатра заняла целых три недели, хотя обещали всего неделю. К тому же, упаковка была повреждена, и пульт управления пришел сломанным. Хотя сам товар пришел в отличном состоянии, я бы хотел получить компенсацию за потерянное время и неудобства.",нет товара
343,"На самом деле, домашний кинотеатр оказался слегка мельче, чем ожидалось. Стекло экрана немного треснуло во время установки, и теперь не весь фильм виден. Качество звука тоже оставляет желать лучшего – слишком много шумов. Жаль, что не обратил внимания на отзывы раньше.",электроника
344,"Доставка была очень долгой, почти месяц. Упаковка была повреждена, и внутри были следы воды. К сожалению, я не могу сказать ничего о товаре, так как его не было. Деньги были списаны со счета, но я до сих пор не получил товар.",нет товара
345,"Видеокамера работает замечательно, качество видео просто отличное! Удобный интерфейс и удобство использования превзошли все ожидания.",электроника
346,"Видеокамера оказалась очень неудовлетворительной. Качество изображения не соответствует заявленному, а еще она постоянно выключается сама по себе.",электроника
347,"Видеокамера не пришла уже три недели назад, отправили на другой адрес, деньги вернули только после того, как я открыла спор.",электроника
348,"Ткань вокруг объектива немного рваная и неудобная. Камера в целом выглядит хорошо, но этот дефект заметен сразу же.",нет товара
349,"Доставка была выполнена быстро, но коробка была повреждена, когда прибыла. Никакой видеокамеры внутри.",нет товара
350,"Экшн-камера просто отличная! Качество видео на высшем уровне, угол обзора просто впечатляет. Спасибо продавцу!",электроника
351,"Экшн-камера постоянно зависает и тормозит. Видео не записывается, когда нужно. Полностью разочарован",электроника
352,"Пришла экшн-камера не по указанному адресу. Деньги вернули, но так расстроился, что заказывать здесь снова страшно.",нет товара
353,"Камера не включается совсем. Зарядка есть, но экран мертвый. Никак не могу найти вину, но это явно не рабочий товар",электроника
354,"Пришла посылка очень быстро, но упаковка была сломана. Экшн-камеры не было внутри, хотя адрес был указан правильно.",нет товара
355,Отличный диктофон! Записывает четко и сохраняет данные без проблем. Очень удобно использовать его в повседневной жизни.,электроника
356,Диктофон постоянно вылетает из приложения и не сохраняет данные. Качество записи очень плохое и размытое. Очень разочарован покупкой.,электроника
357,Не получила диктофон два дня после заказа. Возврат денег также затянулся. Очень разочарована такой работой службы доставки.,электроника
358,Нитки торчат и диктофон постоянно вылетает из кармана. Ткань тонкая и неудобная для ношения.,нет товара
359,"Долгая доставка и некачественная упаковка. Диктофон не пришел вообще, хотя на почте была подпись о получении.",нет товара
360,"Игровая приставка работает отлично, графика четкая, игры без задержек. Дочка в восторге!",электроника
361,"Приставка пришла с дефектом - экран постоянно мерцает и засвечивается. Очень разочарован, возврат товара затянулся.",электроника
362,"Не получила приставку уже неделю, хотя заказ сделала еще три дня назад. Деньги не вернулись, службу поддержки не могут найти!",электроника
363,"Приставка очень тонкая, корпус из пластика, но очень ломкая. Даже при небольшом ударе сломалась.",электроника
364,"Посылка пришла очень быстро, но коробка была повреждена, упаковка плохо сделана. Не могу понять, что в ней было.",нет товара
365,"Отличный геймпад для моего PlayStation! Реагирует на команды очень быстро, а громкость звука регулируется идеально. Теперь могу играть на полную мощность!",электроника
366,"Геймпад пришел с дефектом - кнопки постоянно зависают и не реагируют на нажатия. Очень разочарован, особенно когда играешь в важный матч.",электроника
367,"Заказал геймпад неделю назад, но до сих пор его нет. Деньги не вернули, продавец не отвечает на сообщения. Очень разочарован этим сервисом.",электроника
368,Кнопки геймпада плохо нажимаются и постоянно ломаются. Из-за этого играю медленнее и теряю много времени на ремонте.,электроника
369,"Получил геймпад в коробке с небольшим повреждением упаковки. Доставка заняла больше недели, хотя обещали всего 3 дня. Очень разочарован.",нет товара
370,Джойстик работает отлично! Откликается на все команды и удобен в руке. Мне понравилось как он выглядит и как он работает.,электроника
371,Джойстик сломался уже через неделю использования. Батарея быстро разряжалась и он часто зависал. Очень разочарован покупкой.,электроника
372,"Заказал джойстик, но он до сих пор не пришел. Я уже открыл спор и не могу понять, когда мне его присылут.",электроника
373,"Полученный джойстик сильно отличается от того, что на фото. Он был коряво собран и много швов были неровными.",электроника
374,"Не совсем понятно, куда отправили товар, так как я его не получил. Надеюсь, деньги вернут скоро.",нет товара
375,"Этот игровой руль работает отлично! Ответы на кнопки четкие, управление плавное и реагирует быстро. Очень доволен покупкой!",электроника
376,"Игровой руль постоянно вылетает из приложения и зависает. Качество сборки оставляет желать лучшего, чувствуется дешевое исполнение.",электроника
377,"Заказал игровой руль еще в конце июля, а получил только в конце августа. Доставка заняла месяц! Очень разочарован.",нет товара
378,"Руль слишком большой для моей руки. Нижняя часть гладкая и скользкая, неудобно держать. Не соответствует описанию на сайте.",электроника
379,"Заказал руль, но не получил уведомление о готовности к отправке. Когда получил посылку, оказалось, что она повреждена и внутри ничего не было.",нет товара
380,Умная розетка работает идеально! Я смогу контролировать энергию в доме с телефона. Очень удобно и экономит время.,электроника
381,"Умная розетка не соответствует описанию. Купила для управления освещением, но она не подключается к Wi-Fi и постоянно выключается сама по себе.",электроника
382,"Умная розетка так и не пришла. Деньги вернули, но процесс возврата занял слишком много времени и было сложно связаться с продавцом.",нет товара
383,После стирки розетка начала сильно гудеть и перегреваться. Пришлось отремонтировать её.,электроника
384,"Заказал умную розетку, но получила коробку с пустым местом внутри. Деньги вернули быстро, но заказ оставляет желать лучшего.",нет товара
385,"Умная лампочка работает замечательно! Установка прошла без проблем, а управление через приложение удобное и интуитивно понятное.",электроника
386,Умная лампочка постоянно выключается и включается сама по себе. Очень разочарован результатом. Качество оставляет желать лучшего.,электроника
387,"Лампочка не пришла вовремя и была упакована некачественно. Деньги вернули только после того, как я открыл спор.",нет товара
388,"Нитки торчат сзади лампочки. Цвет тоже не соответствует описанию на сайте. Ждал долго, но товар оказался неудовлетворительным.",нет товара
389,"Заказал лампочку, но не пришла коробка с товаром. Продавец сказал, что она потерялась в доставке. В целом, процесс доставки очень разочаровал.",нет товара
390,"Квадрокоптер просто отличный! Держит зарядку больше часа, а камера снимает четкие фото. Рекомендую!",электроника
391,"Купил квадрокоптер, но качество его просто ужасное. Батарея разряжается через несколько минут после старта, а камеры вообще не работает.",электроника
392,"Заказал квадрокоптер неделю назад, но до сих пор его не получил. Деньги вернули, но это не решает мою проблему.",электроника
393,"Полоска на корпусе заметна даже при ближайшем рассмотрении. Полеты были нормальными, но качество сборки оставляет желать лучшего.",электроника
394,"Коробка пришла в плохом состоянии, а внутри квадрокоптера вообще не было. Обслуживание доставки оставляет желать лучшего.",нет товара
395,"Дрон просто отличный! Управлять легко, камера четкая. Доставили всего за три дня, спасибо продавцу!",электроника
396,"Дрон постоянно зависает и не подключается к моему смартфону. Качество очень плохое, не рекомендую.",электроника
397,"Не получила дрон, заказ оформила еще месяц назад. Деньги не вернули, открыла спор.",нет товара
398,"Коробка с дроном пришла разбитой, но сам дрон целый. Внутри много пыли, надеюсь, это не повлияет на работу.",электроника
399,"Отслеживание заказа не работало неделю, когда пришла посылка, дрон оказался в сломанной коробке.",нет товара
400,"Видеорегистратор работает замечательно, качество записи отличное. Установил его на машину и теперь всегда могу восстановить ситуацию на дороге.",электроника
401,Видеорегистратор постоянно ловит баги и перезагружается. Качество записи тоже оставляет желать лучшего. Не рекомендую.,электроника
402,"Видеорегистратор не прибыл в срок. Деньги вернули, но процесс доставки был затянут и очень раздражителен.",нет товара
403,"На видеорегистраторе есть видимая трещина на экране. Приобрел его недавно, надеюсь это не брак.",электроника
404,"Доставка заняла больше месяца, хотя обещали неделю. Упаковка была повреждена, но деньги вернули.",нет товара
405,"Wi-Fi репитер работает идеально! Теперь весь дом подключен к интернету, и скорость заметно выросла. Очень рада покупкой!",электроника
406,"Приобрел Wi-Fi репитер, но качество его оставляет желать лучшего. Он постоянно перестает работать, когда есть помехи. Очень разочарован.",электроника
407,"Заказал Wi-Fi репитер, но до меня он пришел только через месяц. Поставщик обещал отправку в течение недели, но этого не произошло. Очень разочарован доставкой.",электроника
408,Ткань репитера тонкая и легко мнется. Я ожидал более прочного материала. Качество оставляет желать лучшего.,нет товара
409,"Заказ не пришел! Время истекло, а заказа так и нет. Деньги вернули, но времени потерял много. Доставка была проблемой.",нет товара
410,"Графический планшет работает отлично, скорость отклика отличная. Особенно удобно рисовать в цифровом формате.",электроника
411,"Графический планшет постоянно зависает и выключается сам по себе. Качество очень плохое, совсем не то, что обещают на сайте.",электроника
412,"Графический планшет не пришел до сих пор, хотя заказ был сделан две недели назад. Деньги не вернули и продавец никак не отвечает на мои запросы.",электроника
413,"На экране графического планшета видны царапины и пятна. Товар не соответствует описанию, но сам планшет был упакован хорошо.",нет товара
414,"Планшет пришел в хорошей упаковке, но доставка заняла больше времени, чем ожидалось. В целом все хорошо, но хотелось бы получить его раньше.",нет товара
415,"Этот микрофон просто супер! Звук четкий, без посторонних шумов. Рекомендую всем!",электроника
416,"Получил микрофон, но качество очень плохое. Звук постоянно появляются посторонние шумы и гудки.",электроника
417,"Микрофон не пришел месяц назад, только сейчас открыл спор. Деньги вернули только после долгих переговоров.",электроника
418,Открыл пакет и увидел микрофон с трещиной на корпусе. Пришлось вернуть его.,нет товара
419,"Пришла упаковка с микротрещинами, внутри ничего нет. Деньги вернули через неделю после обращения.",электроника
420,"Процессор работает отлично, система охлаждения тоже не подводит. Очень рада покупкой!",электроника
421,"Процессор оказался некачественным, работал недолго и вылетал сам по себе. Пришлось вернуть товар.",электроника
422,"Не успела оформить возврат, так как процессор не пришел. Доставка затянулась на неделю.",нет товара
423,"На корпусе процессора заметна царапина, которая была перед покупкой. Продавец не признал дефект.",электроника
424,"Посылка пришла быстро, но коробка была повреждена. Пришлось вернуть товар из-за упаковки.",нет товара
425,"Видеокарта работает отлично, производительность на высоте. Я довольна покупкой.",электроника
426,"Видеокарта постоянно зависает и глючит. Качество очень плохое, не рекомендую.",электроника
427,"Видеокарта так и не пришла, продавец не отвечает на смс и не возвращает деньги. Очень разочарован!",электроника
428,"Этот товар просвечивает и имеет много дефектов. Купила планшет, но он сделан из некачественного материала и неудобен в использовании.",электроника
429,"Доставка быстрая, но упаковка очень хрупкая. Товар прибыл в хорошем состоянии.",нет товара
430,"Телефон работает отлично, быстро заряжается и с хорошей камерой. Я довольна покупкой!",электроника
431,Телефон очень разочаровал. Батарея быстро садится и экран постоянно мерцает. Не рекомендую.,электроника
432,"Телефон так и не пришел, хотя оплатила давно. Деньги не вернули и не могу открыть спор.",электроника
433,"На корпусе видны царапины, кнопки плохо нажимаются и экран засвечивается при ярком свете.",электроника
434,"Получил коробку, но внутри не было телефона. Доставка обещала в течение недели, а прошло уже месяц.",электроника
435,"Я в восторге от своего нового смартфона! Он работает отлично, камера супер и заряжается быстро. Батарея держит весь день. Очень доволен покупкой!",электроника
436,"Смартфон пришел, но качество оставляет желать лучшего. Батарея быстро разряжается и экран часто тусклеет. Очень разочарован покупкой.",электроника
437,"Смартфон не пришел вовремя, хотя время доставки было указано. Деньги вернули, но это не решает мою проблему. Очень расстроен.",электроника
438,"Поломалась кнопка на смартфоне. Когда позвонили узнать об этом, сказали, что это не их проблема. Даже не знают, что делать.",нет товара
439,"Коробка с товаром пришла разбитой, но смартфон сам по себе целый. Доставка была быстрой, хотя упаковка могла бы быть лучше.",нет товара
440,Планшет работает замечательно! Батарея держит заряд долго и экран чистый. Очень удобно использовать для просмотра фильмов и чтения книг.,электроника
441,Планшет пришел в очень плохом состоянии. Экран треснутый и батарея разрядилась полностью. Продавец не ответил на мои запросы и деньги не вернулись.,электроника
442,"Планшет не пришел месяц назад и деньги не вернулись, хотя я уже открыла спор. Это очень разочаровало!",электроника
443,Планшет в жёлтых пятнах. Ткань колется и весь планшет испорчен. Очень разочарован покупкой.,нет товара
444,"Доставка заняла больше месяца. Когда планшет пришел, то упаковка была сломана и внутри ничего не было.",нет товара
445,"Ноутбук работает отлично, быстро загружается и многофункциональный. Очень доволен покупкой!",электроника
446,"Ноутбук приобрел для работы, но качество сборки оставляет желать лучшего. Клавиатура постоянно выходит из строя, а экран часто мерцает.",электроника
447,"Заказал ноутбук неделю назад, но до сих пор не получил его. Деньги вернули, но доставка затянулась на долгое время.",электроника
448,"На ноутбуке заметны катышки и ворс на внутренней стороне экрана. Цена соответствует качеству, но для такого уровня нет надежности.",электроника
449,"Посылка не пришла, хотя заказ оформил еще неделю назад. Деньги вернули быстро, но это не решает проблему.",нет товара
450,"Наушники просто замечательные! Звук чистый и ясный, удобно носить. Очень рада покупкой!",электроника
451,"Наушники постоянно отключаются от телефона, хотя раньше такого не было. Качество оставляет желать лучшего.",электроника
452,"Не пришли наушники, деньги не вернули. Ждала их почти месяц!",нет товара
453,"Низ наушников рваный, ткань колется. Очень разочаровалась.",электроника
454,"Пришло не то, что заказывала. Деньги не вернули.",нет товара
455,"Колонка работает замечательно! Звук чистый, громкий и яркий. Я полностью довольна покупкой.",электроника
456,"Колонка постоянно глючит и выключается сама по себе. Качество очень плохое, не рекомендую.",электроника
457,"Колонка так и не пришла, хотя заказ сделала два месяца назад. Продавец никак не хочет вернуть деньги и даже отказался продлить срок доставки.",электроника
458,"На корпусе колонки заметны царапины, хотя на фото они не были видны. Материал тканевой обложки оказался тонким и неудобным.",электроника
459,"Доставка заняла почти три месяца. Колонка так и не пришла, продавец не вернул деньги и даже не ответил на запросы.",нет товара
460,"Телевизор просто великолепный! Качество изображения на высоте, а звук просто поражает. Особенно радует, что он работает на протяжении всего времени без каких-либо сбоев.",электроника
461,"Приобрела телевизор, но качество его оставляет желать лучшего. Были проблемы с экраном, он постоянно мерцает и плавает. Очень разочарована покупкой и буду стараться избегать этого бренда в будущем.",электроника
462,"Приобрела телевизор, но доставка задержалась на несколько недель. Кроме того, когда я написала продавцу о проблеме, ответы были очень медленными. В целом, товар хороший, но обслуживание оставляет желать лучшего.",электроника
463,"На телевизоре заметны царапины на корпусе и немного потекла краска. Также есть скрипы при работе, что сильно мешает. Жаль, что качество сборки оставляет желать лучшего.",нет товара
464,"Доставка телевизора была очень медленной и упаковка была сломана, когда я получила посылку. Упаковщики могли бы быть более аккуратными. В остальном, все в порядке.",нет товара
465,"Отличный монитор! Качество картинки просто потрясающее, угол обзора идеальный, никаких проблем с яркостью и контрастом.",электроника
466,Монитор постоянно выходит из строя. После нескольких дней использования начинает мерцать экран и зависать. Очень разочарован покупкой.,электроника
467,"Монитор не пришел вовремя, хотя я уже месяц ждал. Вернули деньги только после того, как я написал жалобу в службу поддержки AliExpress.",электроника
468,"Экран немного темнеет по краям и есть видимые горизонтальные полосы. Монитор пришел в хорошем состоянии, но качество изображения оставляет желать лучшего.",электроника
469,"Посылка пришла раньше, чем ожидалось, но сам монитор не был в упаковке. Продавец сказал, что это нормально, но я считаю, что это неправильно.",нет товара
470,"Зарядное устройство работает отлично, заряжает телефон быстро и без шумов. Продавец отправил товар быстро и все четко, никаких нареканий.",электроника
